縣市,鄉鎮市區,109H1宅數,109H1比率(%)
苗栗縣,全區,23569,11.68
苗栗縣,苗栗市,3834,10.58
苗栗縣,苑裡鎮,1489,9.94
苗栗縣,通霄鎮,1247,11.70
苗栗縣,竹南鎮,3859,11.40
苗栗縣,頭份市,4641,11.44
苗栗縣,後龍鎮,1236,10.21
苗栗縣,卓蘭鎮,460,9.77
苗栗縣,大湖鄉,772,16.46
苗栗縣,公館鄉,1124,9.85
苗栗縣,銅鑼鄉,714,11.97
苗栗縣,南庄鄉,466,13.49
苗栗縣,頭屋鄉,423,12.39
苗栗縣,三義鄉,600,10.41
苗栗縣,西湖鄉,267,12.12
苗栗縣,造橋鄉,1675,25.54
苗栗縣,三灣鄉,309,12.41
苗栗縣,獅潭鄉,296,18.98
苗栗縣,泰安鄉,157,14.47
