縣市,鄉鎮市區,村里,104年宅數,104年比例
臺南市,新營區,忠政里,215,9.95%
臺南市,新營區,民權里,162,11.65%
臺南市,新營區,三仙里,133,10.01%
臺南市,新營區,好平里,47,13.11%
臺南市,新營區,延平里,70,13.97%
臺南市,新營區,永生里,63,11.06%
臺南市,新營區,大宏里,211,13.79%
臺南市,新營區,王公里,143,8.02%
臺南市,新營區,中營里,57,9.76%
臺南市,新營區,土庫里,58,10.74%
臺南市,新營區,興安里,29,14.40%
臺南市,新營區,南興里,164,13.21%
臺南市,新營區,興業里,128,14.81%
臺南市,新營區,民生里,200,12.53%
臺南市,新營區,民榮里,238,10.72%
臺南市,新營區,埤寮里,86,12.59%
臺南市,新營區,護鎮里,56,10.13%
臺南市,新營區,太南里,96,17.79%
臺南市,新營區,太北里,97,13.91%
臺南市,新營區,南紙里,127,7.91%
臺南市,新營區,嘉芳里,144,16.29%
臺南市,新營區,舊?里,0,0.00%
臺南市,新營區,角帶里,29,19.35%
臺南市,新營區,鐵線里,53,17.00%
臺南市,新營區,五興里,47,12.06%
臺南市,新營區,姑爺里,44,19.65%
臺南市,新營區,新北里,192,9.46%
臺南市,新營區,新南里,275,12.02%
臺南市,新營區,新東里,204,7.63%
臺南市,鹽水區,水秀里,105,15.51%
臺南市,鹽水區,福得里,45,13.72%
臺南市,鹽水區,三生里,12,8.91%
臺南市,鹽水區,武廟里,44,17.05%
臺南市,鹽水區,中境里,31,13.89%
臺南市,鹽水區,水仙里,28,17.97%
臺南市,鹽水區,水正里,44,12.30%
臺南市,鹽水區,橋南里,271,15.14%
臺南市,鹽水區,舊營里,49,15.10%
臺南市,鹽水區,汫水里,46,14.11%
臺南市,鹽水區,岸內里,213,12.96%
臺南市,鹽水區,義稠里,41,11.40%
臺南市,鹽水區,下中里,43,14.60%
臺南市,鹽水區,歡雅里,107,15.34%
臺南市,鹽水區,大莊里,31,16.00%
臺南市,鹽水區,桐寮里,14,11.90%
臺南市,鹽水區,後宅里,39,17.39%
臺南市,鹽水區,孫厝里,33,19.70%
臺南市,鹽水區,竹埔里,52,17.86%
臺南市,鹽水區,下林里,21,18.18%
臺南市,鹽水區,田寮里,17,18.75%
臺南市,鹽水區,大豐里,17,14.61%
臺南市,鹽水區,飯店里,18,15.28%
臺南市,鹽水區,河南里,43,26.92%
臺南市,鹽水區,南港里,48,15.79%
臺南市,白河區,白河里,101,12.61%
臺南市,白河區,永安里,177,12.51%
臺南市,白河區,外角里,85,13.48%
臺南市,白河區,庄內里,70,10.63%
臺南市,白河區,秀祐里,42,11.95%
臺南市,白河區,河東里,98,16.52%
臺南市,白河區,虎山里,30,15.56%
臺南市,白河區,大林里,24,11.83%
臺南市,白河區,崁頭里,17,11.59%
臺南市,白河區,六溪里,18,10.98%
臺南市,白河區,仙草里,90,20.22%
臺南市,白河區,關嶺里,156,21.39%
臺南市,白河區,玉豐里,89,17.12%
臺南市,白河區,大竹里,60,11.70%
臺南市,白河區,詔安里,52,16.29%
臺南市,白河區,廣安里,27,13.16%
臺南市,白河區,蓮潭里,48,15.79%
臺南市,白河區,竹門里,63,17.26%
臺南市,白河區,崎內里,38,16.15%
臺南市,白河區,昇安里,83,14.78%
臺南市,白河區,汴頭里,14,14.75%
臺南市,白河區,內角里,38,14.75%
臺南市,白河區,草店里,71,21.55%
臺南市,白河區,甘宅里,42,19.53%
臺南市,柳營區,士林里,114,17.88%
臺南市,柳營區,光福里,62,8.40%
臺南市,柳營區,中埕里,43,11.96%
臺南市,柳營區,東昇里,105,9.42%
臺南市,柳營區,八翁里,54,10.36%
臺南市,柳營區,人和里,40,11.67%
臺南市,柳營區,太康里,76,12.74%
臺南市,柳營區,重溪里,100,14.68%
臺南市,柳營區,篤農里,53,11.02%
臺南市,柳營區,大農里,25,10.31%
臺南市,柳營區,神農里,81,15.29%
臺南市,柳營區,果毅里,114,22.93%
臺南市,柳營區,旭山里,135,25.00%
臺南市,後壁區,後壁里,82,11.38%
臺南市,後壁區,侯伯里,88,16.00%
臺南市,後壁區,嘉苳里,80,15.51%
臺南市,後壁區,土溝里,56,12.02%
臺南市,後壁區,嘉田里,58,13.28%
臺南市,後壁區,嘉民里,55,12.61%
臺南市,後壁區,菁豊里,80,21.47%
臺南市,後壁區,崁頂里,35,18.18%
臺南市,後壁區,仕安里,39,18.10%
臺南市,後壁區,竹新里,75,14.69%
臺南市,後壁區,新東里,131,17.06%
臺南市,後壁區,頂安里,87,14.41%
臺南市,後壁區,長安里,81,14.77%
臺南市,後壁區,福安里,89,17.02%
臺南市,後壁區,烏樹里,43,14.11%
臺南市,後壁區,後?里,0,0.00%
臺南市,後壁區,墨林里,47,14.00%
臺南市,後壁區,菁寮里,45,24.11%
臺南市,後壁區,新嘉里,81,19.58%
臺南市,後壁區,頂長里,17,8.70%
臺南市,後壁區,平安里,45,12.36%
