縣市,鄉鎮市區,110Q4宅數
新北市,全區,15038
新北市,板橋區,1995
新北市,三重區,746
新北市,中和區,1246
新北市,永和區,337
新北市,新莊區,1528
新北市,新店區,791
新北市,樹林區,354
新北市,鶯歌區,416
新北市,三峽區,330
新北市,淡水區,2277
新北市,汐止區,1115
新北市,瑞芳區,0
新北市,土城區,1227
新北市,蘆洲區,406
新北市,五股區,545
新北市,泰山區,127
新北市,林口區,1078
新北市,深坑區,13
新北市,石碇區,0
新北市,坪林區,0
新北市,三芝區,0
新北市,石門區,0
新北市,八里區,380
新北市,平溪區,0
新北市,雙溪區,0
新北市,貢寮區,1
新北市,金山區,102
新北市,萬里區,2
新北市,烏來區,22
