縣市,鄉鎮市區,099宅數,099比率(%)
連江縣,全區,288,12.75
連江縣,南竿鄉,112,9.24
連江縣,北竿鄉,100,20.80
連江縣,莒光鄉,61,19.57
連江縣,東引鄉,15,6.11
