縣市,鄉鎮市區,111H1宅數,111H1比率(%)
連江縣,全區,328,10.79
連江縣,南竿鄉,140,7.59
連江縣,北竿鄉,91,16.08
連江縣,莒光鄉,74,20.61
連江縣,東引鄉,23,8.89
