縣市,鄉鎮市區,104宅數,104比率(%)
連江縣,全區,378,14.91
連江縣,南竿鄉,188,12.99
連江縣,北竿鄉,110,21.64
連江縣,莒光鄉,61,18.82
連江縣,東引鄉,19,7.40
