縣市,鄉鎮市區,村里,103年宅數,103年比例
連江縣,南竿鄉,介壽村,44,9.49%
連江縣,南竿鄉,復興村,21,9.88%
連江縣,南竿鄉,福沃村,21,12.32%
連江縣,南竿鄉,清水村,12,7.94%
連江縣,南竿鄉,仁愛村,24,18.45%
連江縣,南竿鄉,津沙村,20,22.81%
連江縣,南竿鄉,馬祖村,9,8.79%
連江縣,南竿鄉,珠螺村,3,12.00%
連江縣,南竿鄉,四維村,10,22.22%
連江縣,北竿鄉,塘岐村,41,19.62%
連江縣,北竿鄉,后沃村,22,40.48%
連江縣,北竿鄉,橋仔村,7,12.50%
連江縣,北竿鄉,芹壁村,19,27.45%
連江縣,北竿鄉,?里村,0,0.00%
連江縣,北竿鄉,白沙村,13,33.33%
連江縣,莒光鄉,青帆村,19,19.05%
連江縣,莒光鄉,田沃村,20,30.00%
連江縣,莒光鄉,西坵村,3,25.00%
連江縣,莒光鄉,福正村,13,28.57%
連江縣,莒光鄉,大坪村,8,9.09%
連江縣,東引鄉,中柳村,11,10.23%
連江縣,東引鄉,樂華村,7,5.50%
