縣市,鄉鎮市區,109H2宅數,109H2比率(%)
連江縣,全區,362,12.04
連江縣,南竿鄉,158,8.65
連江縣,北竿鄉,98,17.43
連江縣,莒光鄉,87,24.41
連江縣,東引鄉,19,7.24
