縣市,鄉鎮市區,村里,107年宅數,107年比例
宜蘭縣,宜蘭市,神農里,203,13.93%
宜蘭縣,宜蘭市,民權里,127,13.79%
宜蘭縣,宜蘭市,進士里,165,12.86%
宜蘭縣,宜蘭市,南橋里,66,13.33%
宜蘭縣,宜蘭市,建業里,157,17.16%
宜蘭縣,宜蘭市,南津里,370,28.61%
宜蘭縣,宜蘭市,凱旋里,68,14.02%
宜蘭縣,宜蘭市,黎明里,117,14.71%
宜蘭縣,宜蘭市,東村里,107,10.90%
宜蘭縣,宜蘭市,延平里,183,12.57%
宜蘭縣,宜蘭市,七張里,62,12.18%
宜蘭縣,宜蘭市,慈安里,121,13.04%
宜蘭縣,宜蘭市,新民里,146,17.10%
宜蘭縣,宜蘭市,東門里,100,16.96%
宜蘭縣,宜蘭市,小東里,108,12.70%
宜蘭縣,宜蘭市,菜園里,180,22.30%
宜蘭縣,宜蘭市,孝廉里,129,19.70%
宜蘭縣,宜蘭市,新生里,182,15.36%
宜蘭縣,宜蘭市,茭白里,121,12.57%
宜蘭縣,宜蘭市,北津里,143,13.86%
宜蘭縣,宜蘭市,梅洲里,171,13.39%
宜蘭縣,宜蘭市,北門里,101,17.87%
宜蘭縣,宜蘭市,中山里,103,18.27%
宜蘭縣,宜蘭市,西門里,177,21.01%
宜蘭縣,宜蘭市,南門里,108,15.84%
宜蘭縣,宜蘭市,負郭里,184,12.64%
宜蘭縣,宜蘭市,民族里,162,14.31%
宜蘭縣,宜蘭市,建軍里,106,12.61%
宜蘭縣,宜蘭市,思源里,309,12.63%
宜蘭縣,宜蘭市,文化里,204,13.07%
宜蘭縣,宜蘭市,復興里,180,11.46%
宜蘭縣,宜蘭市,成功里,279,19.55%
宜蘭縣,宜蘭市,新東里,303,21.43%
宜蘭縣,宜蘭市,七結里,389,31.53%
宜蘭縣,宜蘭市,泰山里,330,35.48%
宜蘭縣,宜蘭市,大新里,130,28.57%
宜蘭縣,宜蘭市,中興里,212,16.11%
宜蘭縣,宜蘭市,擺厘里,526,29.17%
宜蘭縣,羅東鎮,大新里,170,18.40%
宜蘭縣,羅東鎮,東安里,239,13.53%
宜蘭縣,羅東鎮,新群里,150,12.49%
宜蘭縣,羅東鎮,羅莊里,175,11.61%
宜蘭縣,羅東鎮,南昌里,156,12.06%
宜蘭縣,羅東鎮,南豪里,62,11.11%
宜蘭縣,羅東鎮,成功里,92,12.50%
宜蘭縣,羅東鎮,仁德里,94,14.01%
宜蘭縣,羅東鎮,漢民里,232,13.48%
宜蘭縣,羅東鎮,西安里,117,9.78%
宜蘭縣,羅東鎮,北成里,203,14.32%
宜蘭縣,羅東鎮,賢文里,204,12.10%
宜蘭縣,羅東鎮,公正里,144,11.74%
宜蘭縣,羅東鎮,集祥里,56,11.80%
宜蘭縣,羅東鎮,信義里,174,12.23%
宜蘭縣,羅東鎮,竹林里,101,9.08%
宜蘭縣,羅東鎮,仁愛里,165,11.46%
宜蘭縣,羅東鎮,樹林里,155,10.45%
宜蘭縣,羅東鎮,國華里,216,10.89%
宜蘭縣,羅東鎮,維揚里,113,9.48%
宜蘭縣,羅東鎮,開明里,91,12.79%
宜蘭縣,羅東鎮,中山里,99,12.63%
宜蘭縣,羅東鎮,仁和里,98,17.05%
宜蘭縣,蘇澳鎮,龍德里,228,15.46%
宜蘭縣,蘇澳鎮,頂寮里,33,9.33%
宜蘭縣,蘇澳鎮,永榮里,218,13.97%
宜蘭縣,蘇澳鎮,存仁里,59,16.13%
宜蘭縣,蘇澳鎮,港邊里,141,23.19%
宜蘭縣,蘇澳鎮,隘丁里,224,17.05%
宜蘭縣,蘇澳鎮,新城里,83,14.54%
宜蘭縣,蘇澳鎮,聖湖里,82,9.10%
宜蘭縣,蘇澳鎮,蘇西里,179,15.63%
宜蘭縣,蘇澳鎮,蘇北里,110,19.70%
宜蘭縣,蘇澳鎮,蘇南里,54,21.43%
宜蘭縣,蘇澳鎮,蘇東里,148,31.78%
宜蘭縣,蘇澳鎮,長安里,114,30.22%
宜蘭縣,蘇澳鎮,永光里,80,27.49%
宜蘭縣,蘇澳鎮,永春里,97,28.51%
宜蘭縣,蘇澳鎮,永樂里,57,20.90%
宜蘭縣,蘇澳鎮,南安里,31,8.05%
宜蘭縣,蘇澳鎮,南正里,75,17.29%
宜蘭縣,蘇澳鎮,南成里,57,13.58%
宜蘭縣,蘇澳鎮,南興里,69,13.10%
宜蘭縣,蘇澳鎮,南寧里,47,12.38%
宜蘭縣,蘇澳鎮,南建里,58,11.91%
宜蘭縣,蘇澳鎮,東澳里,40,25.00%
宜蘭縣,蘇澳鎮,南強里,51,12.85%
宜蘭縣,蘇澳鎮,朝陽里,59,18.30%
宜蘭縣,蘇澳鎮,聖愛里,301,24.24%
宜蘭縣,頭城鎮,石城里,45,29.35%
宜蘭縣,頭城鎮,大里里,60,17.13%
宜蘭縣,頭城鎮,大溪里,93,20.48%
宜蘭縣,頭城鎮,合興里,65,31.13%
宜蘭縣,頭城鎮,更新里,92,17.01%
宜蘭縣,頭城鎮,外澳里,115,27.93%
宜蘭縣,頭城鎮,港口里,285,50.10%
宜蘭縣,頭城鎮,武營里,100,13.90%
宜蘭縣,頭城鎮,大坑里,299,36.13%
宜蘭縣,頭城鎮,城東里,67,16.81%
宜蘭縣,頭城鎮,城北里,30,10.80%
宜蘭縣,頭城鎮,城西里,37,12.83%
宜蘭縣,頭城鎮,城南里,60,15.85%
宜蘭縣,頭城鎮,竹安里,118,16.11%
宜蘭縣,頭城鎮,新建里,144,14.94%
宜蘭縣,頭城鎮,拔雅里,613,40.23%
宜蘭縣,頭城鎮,福成里,52,13.31%
宜蘭縣,頭城鎮,金面里,102,12.73%
宜蘭縣,頭城鎮,金盈里,49,17.05%
宜蘭縣,頭城鎮,頂埔里,58,10.17%
宜蘭縣,頭城鎮,下埔里,62,17.58%
宜蘭縣,頭城鎮,中崙里,42,10.93%
宜蘭縣,頭城鎮,二城里,102,18.28%
宜蘭縣,頭城鎮,龜山里,26,10.00%
宜蘭縣,礁溪鄉,白雲村,138,17.89%
