縣市,鄉鎮市區,村里,106年宅數,106年比例
宜蘭縣,頭城鎮,城南里,49,13.09%
宜蘭縣,頭城鎮,竹安里,117,16.04%
宜蘭縣,頭城鎮,新建里,125,13.19%
宜蘭縣,頭城鎮,拔雅里,351,28.26%
宜蘭縣,頭城鎮,福成里,48,12.18%
宜蘭縣,頭城鎮,金面里,103,12.86%
宜蘭縣,頭城鎮,金盈里,37,12.79%
宜蘭縣,頭城鎮,頂埔里,65,11.42%
宜蘭縣,頭城鎮,下埔里,57,16.30%
宜蘭縣,頭城鎮,中崙里,44,11.71%
宜蘭縣,頭城鎮,二城里,100,18.04%
宜蘭縣,頭城鎮,龜山里,17,6.77%
宜蘭縣,礁溪鄉,白雲村,154,20.06%
宜蘭縣,礁溪鄉,玉石村,1329,47.99%
宜蘭縣,礁溪鄉,德陽村,2746,43.67%
宜蘭縣,礁溪鄉,大忠村,1180,32.92%
宜蘭縣,礁溪鄉,大義村,39,13.33%
宜蘭縣,礁溪鄉,六結村,128,16.72%
宜蘭縣,礁溪鄉,二龍村,107,23.12%
宜蘭縣,礁溪鄉,時潮村,159,23.70%
宜蘭縣,礁溪鄉,玉田村,143,16.14%
宜蘭縣,礁溪鄉,三民村,136,13.60%
宜蘭縣,礁溪鄉,林美村,52,13.78%
宜蘭縣,礁溪鄉,白鵝村,56,17.41%
宜蘭縣,礁溪鄉,玉光村,73,17.23%
宜蘭縣,礁溪鄉,光武村,133,21.58%
宜蘭縣,礁溪鄉,吳沙村,214,18.23%
宜蘭縣,礁溪鄉,龍潭村,242,15.83%
宜蘭縣,礁溪鄉,匏崙村,57,15.61%
宜蘭縣,礁溪鄉,二結村,32,21.31%
宜蘭縣,壯圍鄉,吉祥村,150,13.89%
宜蘭縣,壯圍鄉,美福村,116,16.45%
宜蘭縣,壯圍鄉,新南村,57,13.86%
宜蘭縣,壯圍鄉,東港村,61,16.12%
宜蘭縣,壯圍鄉,復興村,79,13.36%
宜蘭縣,壯圍鄉,過嶺村,75,12.22%
宜蘭縣,壯圍鄉,永鎮村,61,19.75%
宜蘭縣,壯圍鄉,忠孝村,130,14.91%
宜蘭縣,壯圍鄉,古亭村,86,14.40%
宜蘭縣,壯圍鄉,功勞村,52,10.55%
宜蘭縣,壯圍鄉,美城村,136,14.46%
宜蘭縣,壯圍鄉,新社村,71,16.57%
宜蘭縣,壯圍鄉,大福村,143,18.72%
宜蘭縣,壯圍鄉,古結村,54,12.56%
宜蘭縣,員山鄉,員山村,264,10.66%
宜蘭縣,員山鄉,尚德村,119,12.93%
宜蘭縣,員山鄉,惠好村,61,9.47%
宜蘭縣,員山鄉,七賢村,73,12.84%
宜蘭縣,員山鄉,深溝村,130,15.37%
宜蘭縣,員山鄉,蓁巷村,82,15.83%
宜蘭縣,員山鄉,內城村,99,15.60%
宜蘭縣,員山鄉,中華村,60,22.55%
宜蘭縣,員山鄉,永和村,72,10.05%
宜蘭縣,員山鄉,頭分村,38,7.78%
宜蘭縣,員山鄉,枕山村,108,12.25%
宜蘭縣,員山鄉,同樂村,110,11.34%
宜蘭縣,員山鄉,湖東村,48,14.11%
宜蘭縣,員山鄉,逸仙村,60,16.89%
宜蘭縣,員山鄉,湖北村,64,16.47%
宜蘭縣,員山鄉,湖西村,77,13.88%
宜蘭縣,冬山鄉,武淵村,133,20.42%
宜蘭縣,冬山鄉,珍珠村,100,13.26%
宜蘭縣,冬山鄉,補城村,82,15.70%
宜蘭縣,冬山鄉,三奇村,58,14.29%
宜蘭縣,冬山鄉,大興村,59,13.08%
宜蘭縣,冬山鄉,東城村,83,13.05%
宜蘭縣,冬山鄉,香和村,116,9.49%
宜蘭縣,冬山鄉,南興村,127,10.34%
宜蘭縣,冬山鄉,冬山村,48,12.50%
宜蘭縣,冬山鄉,安平村,58,17.43%
宜蘭縣,冬山鄉,太和村,90,14.07%
宜蘭縣,冬山鄉,八寶村,54,13.45%
宜蘭縣,冬山鄉,丸山村,127,18.66%
宜蘭縣,冬山鄉,中山村,40,20.14%
宜蘭縣,冬山鄉,順安村,178,8.12%
宜蘭縣,冬山鄉,永美村,158,11.06%
宜蘭縣,冬山鄉,群英村,205,9.33%
宜蘭縣,冬山鄉,清溝村,154,9.63%
宜蘭縣,冬山鄉,鹿埔村,165,13.78%
宜蘭縣,冬山鄉,得安村,101,16.55%
宜蘭縣,冬山鄉,廣興村,92,8.14%
宜蘭縣,冬山鄉,廣安村,61,7.42%
宜蘭縣,冬山鄉,柯林村,121,13.36%
宜蘭縣,冬山鄉,大進村,60,17.25%
宜蘭縣,五結鄉,三興村,191,18.76%
宜蘭縣,五結鄉,二結村,111,12.97%
宜蘭縣,五結鄉,鎮安村,120,10.79%
宜蘭縣,五結鄉,上四村,120,14.85%
宜蘭縣,五結鄉,中興村,94,13.45%
宜蘭縣,五結鄉,四結村,201,13.85%
宜蘭縣,五結鄉,福興村,94,10.73%
宜蘭縣,五結鄉,五結村,207,12.75%
宜蘭縣,五結鄉,大吉村,231,13.90%
宜蘭縣,五結鄉,協和村,325,18.29%
宜蘭縣,五結鄉,孝威村,157,19.44%
宜蘭縣,五結鄉,錦眾村,107,16.84%
宜蘭縣,五結鄉,利澤村,166,17.51%
宜蘭縣,五結鄉,成興村,338,19.90%
宜蘭縣,五結鄉,季新村,221,16.75%
宜蘭縣,三星鄉,員山村,50,31.67%
宜蘭縣,三星鄉,天山村,40,16.88%
宜蘭縣,三星鄉,天福村,68,23.11%
宜蘭縣,三星鄉,雙賢村,53,19.21%
宜蘭縣,三星鄉,人和村,21,13.93%
宜蘭縣,三星鄉,義德村,92,16.10%
宜蘭縣,三星鄉,集慶村,63,12.28%
宜蘭縣,三星鄉,月眉村,62,15.03%
宜蘭縣,三星鄉,拱照村,110,24.02%
宜蘭縣,三星鄉,大隱村,340,16.78%
宜蘭縣,三星鄉,行健村,61,15.62%
宜蘭縣,三星鄉,萬德村,35,15.03%
宜蘭縣,三星鄉,貴林村,44,22.64%
宜蘭縣,三星鄉,萬富村,71,23.32%
宜蘭縣,三星鄉,大義村,137,20.92%
宜蘭縣,三星鄉,尚武村,75,20.07%
宜蘭縣,三星鄉,大洲村,126,17.08%
宜蘭縣,三星鄉,尾塹村,127,18.36%
宜蘭縣,大同鄉,寒溪村,16,6.29%
宜蘭縣,大同鄉,崙埤村,22,14.56%
宜蘭縣,大同鄉,松羅村,12,9.09%
宜蘭縣,大同鄉,復興村,16,20.00%
宜蘭縣,大同鄉,英士村,9,15.56%
宜蘭縣,大同鄉,樂水村,6,8.77%
宜蘭縣,大同鄉,太平村,0,0.00%
宜蘭縣,大同鄉,四季村,27,14.39%
宜蘭縣,大同鄉,南山村,12,10.71%
宜蘭縣,大同鄉,茂安村,9,16.22%
宜蘭縣,南澳鄉,南澳村,19,6.58%
宜蘭縣,南澳鄉,碧候村,3,1.37%
宜蘭縣,南澳鄉,東岳村,14,11.96%
宜蘭縣,南澳鄉,金岳村,5,6.35%
宜蘭縣,南澳鄉,武塔村,5,5.56%
宜蘭縣,南澳鄉,金洋村,19,13.79%
宜蘭縣,南澳鄉,澳花村,5,3.28%
