縣市,鄉鎮市區,村里,101年宅數,101年比例
宜蘭縣,宜蘭市,神農里,64,20.74%
宜蘭縣,宜蘭市,民權里,146,16.13%
宜蘭縣,宜蘭市,進士里,145,12.46%
宜蘭縣,宜蘭市,南橋里,24,10.13%
宜蘭縣,宜蘭市,建業里,76,12.28%
宜蘭縣,宜蘭市,南津里,158,29.01%
宜蘭縣,宜蘭市,凱旋里,43,15.42%
宜蘭縣,宜蘭市,黎明里,82,12.83%
宜蘭縣,宜蘭市,東村里,96,11.57%
宜蘭縣,宜蘭市,延平里,163,12.21%
宜蘭縣,宜蘭市,七張里,43,10.44%
宜蘭縣,宜蘭市,慈安里,89,9.98%
宜蘭縣,宜蘭市,新民里,85,22.60%
宜蘭縣,宜蘭市,東門里,52,20.47%
宜蘭縣,宜蘭市,小東里,74,12.06%
宜蘭縣,宜蘭市,菜園里,90,13.37%
宜蘭縣,宜蘭市,孝廉里,91,18.59%
宜蘭縣,宜蘭市,新生里,135,13.35%
宜蘭縣,宜蘭市,茭白里,115,13.03%
宜蘭縣,宜蘭市,北津里,105,13.93%
宜蘭縣,宜蘭市,梅洲里,176,14.96%
宜蘭縣,宜蘭市,北門里,1,12.50%
宜蘭縣,宜蘭市,中山里,52,16.59%
宜蘭縣,宜蘭市,西門里,9,13.79%
宜蘭縣,宜蘭市,南門里,52,24.72%
宜蘭縣,宜蘭市,負郭里,174,13.76%
宜蘭縣,宜蘭市,民族里,172,15.16%
宜蘭縣,宜蘭市,建軍里,97,12.67%
宜蘭縣,宜蘭市,思源里,260,11.66%
宜蘭縣,宜蘭市,文化里,186,12.70%
宜蘭縣,宜蘭市,復興里,213,14.04%
宜蘭縣,宜蘭市,成功里,0,0.00%
宜蘭縣,宜蘭市,新東里,0,0.00%
宜蘭縣,宜蘭市,七結里,0,0.00%
宜蘭縣,宜蘭市,泰山里,0,0.00%
宜蘭縣,宜蘭市,大新里,0,0.00%
宜蘭縣,宜蘭市,中興里,0,0.00%
宜蘭縣,宜蘭市,擺厘里,0,0.00%
宜蘭縣,羅東鎮,大新里,173,19.52%
宜蘭縣,羅東鎮,東安里,217,12.79%
宜蘭縣,羅東鎮,新群里,144,13.22%
宜蘭縣,羅東鎮,羅莊里,202,14.40%
宜蘭縣,羅東鎮,南昌里,150,12.39%
宜蘭縣,羅東鎮,南豪里,71,12.93%
宜蘭縣,羅東鎮,成功里,78,11.30%
宜蘭縣,羅東鎮,仁德里,90,14.32%
宜蘭縣,羅東鎮,漢民里,261,15.35%
宜蘭縣,羅東鎮,西安里,123,10.52%
宜蘭縣,羅東鎮,北成里,192,14.24%
宜蘭縣,羅東鎮,賢文里,229,13.74%
宜蘭縣,羅東鎮,公正里,141,11.90%
宜蘭縣,羅東鎮,集祥里,51,10.95%
宜蘭縣,羅東鎮,信義里,148,10.61%
宜蘭縣,羅東鎮,竹林里,86,7.92%
宜蘭縣,羅東鎮,仁愛里,133,10.05%
宜蘭縣,羅東鎮,樹林里,153,10.93%
宜蘭縣,羅東鎮,國華里,230,11.86%
