縣市,鄉鎮市區,村里,101年宅數,101年比例
臺北市,松山區,莊敬里,75,4.54%
臺北市,松山區,東榮里,90,3.76%
臺北市,松山區,三民里,133,5.36%
臺北市,松山區,新益里,73,4.71%
臺北市,松山區,富錦里,87,4.75%
臺北市,松山區,新東里,105,6.08%
臺北市,松山區,富泰里,143,7.56%
臺北市,松山區,介壽里,80,6.35%
臺北市,松山區,精忠里,72,5.04%
臺北市,松山區,東光里,174,6.76%
臺北市,松山區,龍田里,98,3.09%
臺北市,松山區,東昌里,39,5.01%
臺北市,松山區,東勢里,134,9.45%
臺北市,松山區,中華里,89,4.55%
臺北市,松山區,民有里,196,6.14%
臺北市,松山區,民福里,138,5.56%
臺北市,松山區,慈祐里,299,10.65%
臺北市,松山區,安平里,338,10.67%
臺北市,松山區,鵬程里,69,4.05%
臺北市,松山區,自強里,87,2.91%
臺北市,松山區,吉祥里,198,6.59%
臺北市,松山區,新聚里,211,7.17%
臺北市,松山區,復盛里,101,4.78%
臺北市,松山區,中正里,273,9.67%
臺北市,松山區,中崙里,163,11.94%
臺北市,松山區,美仁里,70,6.96%
臺北市,松山區,吉仁里,54,4.78%
臺北市,松山區,敦化里,83,4.57%
臺北市,松山區,復源里,49,4.98%
臺北市,松山區,復建里,132,9.23%
臺北市,松山區,復勢里,177,8.23%
臺北市,松山區,福成里,41,5.42%
臺北市,松山區,松基里,103,7.24%
臺北市,信義區,西村里,76,5.33%
臺北市,信義區,正和里,137,8.90%
臺北市,信義區,興隆里,53,4.74%
臺北市,信義區,中興里,144,8.98%
臺北市,信義區,新仁里,74,5.83%
臺北市,信義區,興雅里,97,4.62%
臺北市,信義區,敦厚里,134,6.63%
臺北市,信義區,廣居里,93,3.87%
臺北市,信義區,安康里,484,11.61%
臺北市,信義區,六藝里,49,4.68%
臺北市,信義區,雅祥里,132,7.38%
臺北市,信義區,五常里,74,5.89%
臺北市,信義區,五全里,54,3.17%
臺北市,信義區,永吉里,56,4.75%
臺北市,信義區,長春里,71,5.34%
臺北市,信義區,四育里,71,4.16%
臺北市,信義區,四維里,76,4.11%
臺北市,信義區,永春里,81,5.15%
臺北市,信義區,富台里,110,6.16%
臺北市,信義區,國業里,108,4.58%
臺北市,信義區,松隆里,42,6.74%
臺北市,信義區,松友里,84,4.33%
臺北市,信義區,松光里,101,5.73%
臺北市,信義區,中坡里,55,3.94%
臺北市,信義區,中行里,114,4.68%
臺北市,信義區,大道里,71,3.48%
臺北市,信義區,大仁里,58,3.13%
臺北市,信義區,景新里,106,5.46%
臺北市,信義區,惠安里,140,6.27%
臺北市,信義區,三張里,161,5.21%
臺北市,信義區,三犁里,119,5.44%
臺北市,信義區,六合里,172,6.92%
臺北市,信義區,泰和里,153,5.85%
臺北市,信義區,景聯里,94,5.73%
臺北市,信義區,景勤里,63,4.59%
臺北市,信義區,雙和里,117,4.45%
臺北市,信義區,嘉興里,61,5.41%
臺北市,信義區,黎順里,131,8.68%
臺北市,信義區,黎平里,169,6.15%
臺北市,信義區,黎忠里,63,3.70%
臺北市,信義區,黎安里,27,7.40%
臺北市,大安區,德安里,155,7.64%
臺北市,大安區,仁慈里,161,9.95%
臺北市,大安區,和安里,156,7.73%
臺北市,大安區,民炤里,213,7.61%
臺北市,大安區,仁愛里,131,7.11%
臺北市,大安區,義村里,144,6.65%
臺北市,大安區,民輝里,166,6.44%
臺北市,大安區,昌隆里,59,5.88%
臺北市,大安區,誠安里,138,8.28%
臺北市,大安區,光武里,220,7.57%
臺北市,大安區,龍坡里,112,6.45%
臺北市,大安區,龍泉里,125,7.62%
臺北市,大安區,古風里,86,5.83%
臺北市,大安區,古莊里,196,7.49%
臺北市,大安區,龍安里,142,8.39%
臺北市,大安區,錦安里,136,7.45%
臺北市,大安區,福住里,126,7.03%
臺北市,大安區,永康里,112,9.80%
臺北市,大安區,光明里,122,11.03%
臺北市,大安區,錦泰里,64,6.65%
臺北市,大安區,錦華里,89,5.72%
臺北市,大安區,龍圖里,148,6.40%
臺北市,大安區,新龍里,70,3.65%
臺北市,大安區,龍陣里,85,6.86%
臺北市,大安區,龍雲里,92,5.97%
臺北市,大安區,龍生里,98,5.26%
臺北市,大安區,住安里,213,10.38%
臺北市,大安區,義安里,143,7.32%
臺北市,大安區,通化里,186,8.28%
臺北市,大安區,通安里,152,7.60%
臺北市,大安區,臨江里,83,5.47%
臺北市,大安區,法治里,99,6.07%
臺北市,大安區,全安里,94,5.77%
臺北市,大安區,群賢里,161,7.51%
臺北市,大安區,群英里,95,4.00%
臺北市,大安區,虎嘯里,152,9.57%
臺北市,大安區,臥龍里,29,4.58%
臺北市,大安區,龍淵里,130,5.47%
臺北市,大安區,龍門里,88,6.62%
臺北市,大安區,大學里,201,7.21%
臺北市,大安區,芳和里,112,5.83%
臺北市,大安區,黎元里,76,4.60%
臺北市,大安區,黎孝里,91,3.65%
臺北市,大安區,黎和里,126,6.94%
臺北市,大安區,建安里,125,6.80%
臺北市,大安區,建倫里,106,5.29%
臺北市,大安區,敦安里,100,5.09%
臺北市,大安區,正聲里,119,7.67%
臺北市,大安區,敦煌里,101,5.25%
臺北市,大安區,華聲里,80,5.52%
臺北市,大安區,車層里,105,5.25%
臺北市,大安區,光信里,128,5.27%
臺北市,大安區,學府里,31,7.12%
臺北市,中山區,正守里,144,10.91%
臺北市,中山區,正義里,402,12.46%
臺北市,中山區,正得里,382,16.67%
臺北市,中山區,民安里,240,11.28%
臺北市,中山區,康樂里,259,14.89%
臺北市,中山區,中山里,577,13.03%
臺北市,中山區,聚盛里,418,13.49%
臺北市,中山區,集英里,359,11.70%
臺北市,中山區,聚葉里,300,13.70%
臺北市,中山區,恆安里,406,13.78%
臺北市,中山區,晴光里,392,11.27%
臺北市,中山區,圓山里,233,11.69%
臺北市,中山區,劍潭里,66,4.51%
臺北市,中山區,大直里,120,4.14%
臺北市,中山區,成功里,281,9.45%
臺北市,中山區,永安里,216,6.33%
臺北市,中山區,大佳里,14,12.50%
臺北市,中山區,新喜里,120,6.46%
臺北市,中山區,新庄里,116,6.08%
臺北市,中山區,新福里,185,8.64%
臺北市,中山區,松江里,160,7.20%
臺北市,中山區,新生里,172,8.91%
臺北市,中山區,中庄里,162,8.51%
臺北市,中山區,行政里,89,4.93%
臺北市,中山區,行仁里,82,3.44%
臺北市,中山區,行孝里,57,4.48%
臺北市,中山區,下埤里,102,3.99%
臺北市,中山區,江寧里,134,5.17%
臺北市,中山區,江山里,147,5.42%
臺北市,中山區,中吉里,126,6.58%
臺北市,中山區,中原里,166,8.15%
臺北市,中山區,興亞里,499,19.81%
臺北市,中山區,中央里,97,7.81%
臺北市,中山區,朱馥里,162,7.44%
臺北市,中山區,龍洲里,76,4.26%
臺北市,中山區,朱園里,324,14.61%
臺北市,中山區,埤頭里,140,8.66%
臺北市,中山區,朱崙里,130,9.55%
臺北市,中山區,力行里,258,10.22%
臺北市,中山區,復華里,183,9.03%
臺北市,中山區,金泰里,201,6.23%
臺北市,中山區,北安里,113,13.09%
臺北市,中正區,水源里,71,5.88%
臺北市,中正區,富水里,58,9.18%
臺北市,中正區,文盛里,101,9.67%
臺北市,中正區,林興里,173,9.38%
臺北市,中正區,河堤里,168,9.51%
臺北市,中正區,頂東里,295,11.15%
臺北市,中正區,網溪里,281,12.55%
臺北市,中正區,板溪里,144,10.59%
臺北市,中正區,螢圃里,153,7.31%
臺北市,中正區,螢雪里,131,8.12%
臺北市,中正區,永功里,207,10.26%
臺北市,中正區,永昌里,146,8.35%
臺北市,中正區,龍興里,86,9.89%
臺北市,中正區,忠勤里,267,10.19%
臺北市,中正區,廈安里,240,19.65%
臺北市,中正區,愛國里,54,6.20%
臺北市,中正區,南門里,51,6.71%
臺北市,中正區,龍光里,103,11.16%
臺北市,中正區,南福里,363,11.23%
臺北市,中正區,龍福里,138,9.10%
臺北市,中正區,新營里,190,8.95%
臺北市,中正區,建國里,97,25.00%
臺北市,中正區,光復里,248,19.20%
臺北市,中正區,黎明里,247,19.13%
臺北市,中正區,梅花里,136,9.92%
臺北市,中正區,幸福里,132,7.73%
臺北市,中正區,幸市里,156,8.74%
臺北市,中正區,東門里,98,7.27%
臺北市,中正區,文北里,146,7.46%
