縣市,鄉鎮市區,村里,103年宅數,103年比例
臺北市,松山區,莊敬里,82,4.99%
臺北市,松山區,東榮里,76,3.16%
臺北市,松山區,三民里,126,5.07%
臺北市,松山區,新益里,63,4.11%
臺北市,松山區,富錦里,85,4.63%
臺北市,松山區,新東里,84,4.90%
臺北市,松山區,富泰里,133,7.07%
臺北市,松山區,介壽里,70,5.59%
臺北市,松山區,精忠里,55,3.85%
臺北市,松山區,東光里,180,7.00%
臺北市,松山區,龍田里,102,3.22%
臺北市,松山區,東昌里,32,4.04%
臺北市,松山區,東勢里,121,8.47%
臺北市,松山區,中華里,102,5.23%
臺北市,松山區,民有里,160,5.05%
臺北市,松山區,民福里,108,4.38%
臺北市,松山區,慈祐里,279,9.44%
臺北市,松山區,安平里,321,9.98%
臺北市,松山區,鵬程里,70,4.09%
臺北市,松山區,自強里,82,2.75%
臺北市,松山區,吉祥里,182,6.11%
臺北市,松山區,新聚里,198,6.77%
臺北市,松山區,復盛里,83,3.93%
臺北市,松山區,中正里,234,8.28%
臺北市,松山區,中崙里,142,10.23%
臺北市,松山區,美仁里,81,7.95%
臺北市,松山區,吉仁里,47,4.19%
臺北市,松山區,敦化里,94,5.11%
臺北市,松山區,復源里,41,4.11%
臺北市,松山區,復建里,86,5.93%
臺北市,松山區,復勢里,157,7.30%
臺北市,松山區,福成里,43,5.72%
臺北市,松山區,松基里,97,6.75%
臺北市,信義區,西村里,75,5.25%
臺北市,信義區,正和里,135,8.52%
臺北市,信義區,興隆里,42,3.82%
臺北市,信義區,中興里,124,7.75%
臺北市,信義區,新仁里,50,4.02%
臺北市,信義區,興雅里,147,6.98%
臺北市,信義區,敦厚里,242,11.12%
臺北市,信義區,廣居里,95,3.97%
臺北市,信義區,安康里,334,7.99%
臺北市,信義區,六藝里,42,4.07%
臺北市,信義區,雅祥里,234,12.16%
臺北市,信義區,五常里,63,5.06%
臺北市,信義區,五全里,57,3.34%
臺北市,信義區,永吉里,51,4.41%
臺北市,信義區,長春里,62,4.60%
臺北市,信義區,四育里,120,6.84%
臺北市,信義區,四維里,74,4.01%
臺北市,信義區,永春里,69,4.38%
臺北市,信義區,富台里,99,5.48%
臺北市,信義區,國業里,96,4.10%
