縣市,鄉鎮市區,111Q4宅數
臺北市,全區,3752
臺北市,松山區,128
臺北市,信義區,109
臺北市,大安區,406
臺北市,中山區,454
臺北市,中正區,613
臺北市,大同區,476
臺北市,萬華區,215
臺北市,文山區,175
臺北市,南港區,209
臺北市,內湖區,410
臺北市,士林區,179
臺北市,北投區,378
