縣市,鄉鎮市區,110Q3宅數
嘉義縣,全區,533
嘉義縣,太保市,113
嘉義縣,朴子市,59
嘉義縣,布袋鎮,4
嘉義縣,大林鎮,52
嘉義縣,民雄鄉,98
嘉義縣,溪口鄉,9
嘉義縣,新港鄉,15
嘉義縣,六腳鄉,4
嘉義縣,東石鄉,4
嘉義縣,義竹鄉,3
嘉義縣,鹿草鄉,4
嘉義縣,水上鄉,96
嘉義縣,中埔鄉,39
嘉義縣,竹崎鄉,23
嘉義縣,梅山鄉,9
嘉義縣,番路鄉,0
嘉義縣,大埔鄉,0
嘉義縣,阿里山鄉,1
