縣市,鄉鎮市區,112Q3宅數
嘉義縣,全區,808
嘉義縣,太保市,144
嘉義縣,朴子市,44
嘉義縣,布袋鎮,1
嘉義縣,大林鎮,58
嘉義縣,民雄鄉,230
嘉義縣,溪口鄉,17
嘉義縣,新港鄉,12
嘉義縣,六腳鄉,32
嘉義縣,東石鄉,11
嘉義縣,義竹鄉,0
嘉義縣,鹿草鄉,7
嘉義縣,水上鄉,131
嘉義縣,中埔鄉,91
嘉義縣,竹崎鄉,17
嘉義縣,梅山鄉,10
嘉義縣,番路鄉,2
嘉義縣,大埔鄉,0
嘉義縣,阿里山鄉,1
