縣市,鄉鎮市區,109Q1宅數
嘉義縣,全區,485
嘉義縣,太保市,84
嘉義縣,朴子市,83
嘉義縣,布袋鎮,1
嘉義縣,大林鎮,33
嘉義縣,民雄鄉,135
嘉義縣,溪口鄉,10
嘉義縣,新港鄉,9
嘉義縣,六腳鄉,0
嘉義縣,東石鄉,3
嘉義縣,義竹鄉,3
嘉義縣,鹿草鄉,3
嘉義縣,水上鄉,72
嘉義縣,中埔鄉,20
嘉義縣,竹崎鄉,23
嘉義縣,梅山鄉,5
嘉義縣,番路鄉,0
嘉義縣,大埔鄉,0
嘉義縣,阿里山鄉,1
