縣市,鄉鎮市區,109Q4宅數
南投縣,全區,791
南投縣,南投市,205
南投縣,埔里鎮,104
南投縣,草屯鎮,313
南投縣,竹山鎮,62
南投縣,集集鎮,8
南投縣,名間鄉,30
南投縣,鹿谷鄉,53
南投縣,中寮鄉,2
南投縣,魚池鄉,8
南投縣,國姓鄉,1
南投縣,水里鄉,4
南投縣,信義鄉,1
南投縣,仁愛鄉,0
