縣市,鄉鎮市區,113Q1宅數
南投縣,全區,822
南投縣,南投市,308
南投縣,埔里鎮,119
南投縣,草屯鎮,198
南投縣,竹山鎮,48
南投縣,集集鎮,24
南投縣,名間鄉,34
南投縣,鹿谷鄉,61
南投縣,中寮鄉,1
南投縣,魚池鄉,5
南投縣,國姓鄉,13
南投縣,水里鄉,11
南投縣,信義鄉,0
南投縣,仁愛鄉,0
