縣市,鄉鎮市區,113Q2宅數
南投縣,全區,779
南投縣,南投市,293
南投縣,埔里鎮,111
南投縣,草屯鎮,184
南投縣,竹山鎮,49
南投縣,集集鎮,18
南投縣,名間鄉,51
南投縣,鹿谷鄉,43
南投縣,中寮鄉,1
南投縣,魚池鄉,5
南投縣,國姓鄉,13
南投縣,水里鄉,11
南投縣,信義鄉,0
南投縣,仁愛鄉,0
