縣市,鄉鎮市區,112Q1宅數
高雄市,全區,9429
高雄市,鹽埕區,40
高雄市,鼓山區,389
高雄市,左營區,659
高雄市,楠梓區,1320
高雄市,三民區,1457
高雄市,新興區,70
高雄市,前金區,182
高雄市,苓雅區,588
高雄市,前鎮區,345
高雄市,旗津區,0
高雄市,小港區,351
高雄市,鳳山區,1400
高雄市,林園區,126
高雄市,大寮區,277
高雄市,大樹區,119
高雄市,大社區,76
高雄市,仁武區,847
高雄市,鳥松區,124
高雄市,岡山區,207
高雄市,橋頭區,467
高雄市,燕巢區,39
高雄市,田寮區,0
高雄市,阿蓮區,25
高雄市,路竹區,100
高雄市,湖內區,55
高雄市,茄萣區,6
高雄市,永安區,1
高雄市,彌陀區,8
高雄市,梓官區,63
高雄市,旗山區,7
高雄市,美濃區,66
高雄市,六龜區,0
高雄市,甲仙區,0
高雄市,杉林區,15
高雄市,內門區,0
高雄市,茂林區,0
高雄市,桃源區,0
高雄市,那瑪夏區,0
