縣市,鄉鎮市區,112Q3宅數
高雄市,全區,11595
高雄市,鹽埕區,83
高雄市,鼓山區,843
高雄市,左營區,817
高雄市,楠梓區,1790
高雄市,三民區,1818
高雄市,新興區,57
高雄市,前金區,191
高雄市,苓雅區,501
高雄市,前鎮區,344
高雄市,旗津區,0
高雄市,小港區,535
高雄市,鳳山區,1460
高雄市,林園區,125
高雄市,大寮區,406
高雄市,大樹區,139
高雄市,大社區,48
高雄市,仁武區,901
高雄市,鳥松區,140
高雄市,岡山區,273
高雄市,橋頭區,688
高雄市,燕巢區,95
高雄市,田寮區,0
高雄市,阿蓮區,22
高雄市,路竹區,125
高雄市,湖內區,61
高雄市,茄萣區,5
高雄市,永安區,1
高雄市,彌陀區,8
高雄市,梓官區,45
高雄市,旗山區,7
高雄市,美濃區,57
高雄市,六龜區,0
高雄市,甲仙區,0
高雄市,杉林區,10
高雄市,內門區,0
高雄市,茂林區,0
高雄市,桃源區,0
高雄市,那瑪夏區,0
