縣市,鄉鎮市區,村里,103年宅數,103年比例
新北市,板橋區,留侯里,62,8.28%
新北市,板橋區,流芳里,72,9.88%
新北市,板橋區,赤松里,52,14.33%
新北市,板橋區,黃石里,42,10.45%
新北市,板橋區,挹秀里,65,8.62%
新北市,板橋區,湳興里,153,6.02%
新北市,板橋區,新興里,135,8.11%
新北市,板橋區,社後里,103,4.64%
新北市,板橋區,香社里,40,2.94%
新北市,板橋區,中正里,63,4.28%
新北市,板橋區,自強里,74,3.83%
新北市,板橋區,自立里,26,2.50%
新北市,板橋區,光華里,65,6.07%
新北市,板橋區,國光里,29,1.98%
新北市,板橋區,港尾里,61,5.57%
新北市,板橋區,金華里,43,3.13%
新北市,板橋區,港德里,59,3.21%
新北市,板橋區,民權里,61,5.75%
新北市,板橋區,建國里,57,4.13%
新北市,板橋區,漢生里,87,5.58%
新北市,板橋區,公?里,49,3.43%
新北市,板橋區,新民里,66,4.60%
新北市,板橋區,幸福里,56,3.76%
新北市,板橋區,忠誠里,55,3.50%
新北市,板橋區,百壽里,35,4.40%
新北市,板橋區,介壽里,36,3.37%
新北市,板橋區,新埔里,36,3.79%
新北市,板橋區,華江里,205,5.72%
新北市,板橋區,江翠里,58,3.09%
新北市,板橋區,純翠里,98,4.39%
新北市,板橋區,溪頭里,105,4.35%
新北市,板橋區,聯翠里,64,3.34%
新北市,板橋區,宏翠里,101,3.86%
新北市,板橋區,仁翠里,43,4.22%
新北市,板橋區,新翠里,88,2.85%
新北市,板橋區,吉翠里,45,3.58%
新北市,板橋區,德翠里,95,3.74%
新北市,板橋區,滿翠里,35,3.12%
新北市,板橋區,明翠里,61,3.16%
新北市,板橋區,松翠里,60,3.94%
新北市,板橋區,柏翠里,187,9.37%
新北市,板橋區,龍翠里,62,3.12%
新北市,板橋區,華翠里,49,3.47%
新北市,板橋區,忠翠里,197,4.52%
新北市,板橋區,嵐翠里,23,2.25%
新北市,板橋區,文翠里,74,4.56%
新北市,板橋區,青翠里,32,2.72%
新北市,板橋區,懷翠里,51,2.44%
新北市,板橋區,福翠里,29,5.39%
新北市,板橋區,港嘴里,73,3.05%
新北市,板橋區,振興里,47,2.91%
新北市,板橋區,振義里,46,2.83%
新北市,板橋區,光復里,159,11.15%
新北市,板橋區,埔墘里,123,4.49%
新北市,板橋區,長壽里,213,19.78%
新北市,板橋區,福壽里,51,3.99%
新北市,板橋區,海山里,111,4.91%
新北市,板橋區,九如里,80,7.49%
新北市,板橋區,玉光里,115,5.35%
新北市,板橋區,光仁里,31,3.34%
新北市,板橋區,埤墘里,47,2.98%
新北市,板橋區,永安里,35,2.67%
新北市,板橋區,雙玉里,50,3.85%
新北市,板橋區,廣新里,56,5.02%
新北市,板橋區,深丘里,421,10.92%
新北市,板橋區,香丘里,64,4.73%
新北市,板橋區,西安里,46,4.85%
新北市,板橋區,東丘里,53,3.47%
新北市,板橋區,長安里,67,4.77%
新北市,板橋區,福丘里,297,11.62%
新北市,板橋區,福祿里,145,9.60%
新北市,板橋區,民族里,92,6.75%
新北市,板橋區,國泰里,148,10.04%
新北市,板橋區,福德里,134,6.87%
新北市,板橋區,景星里,200,9.58%
新北市,板橋區,福星里,77,5.75%
新北市,板橋區,鄉雲里,132,7.50%
新北市,板橋區,廣德里,185,7.21%
新北市,板橋區,大豐里,96,5.85%
新北市,板橋區,重慶里,167,5.25%
新北市,板橋區,仁愛里,33,3.20%
新北市,板橋區,和平里,88,5.15%
新北市,板橋區,廣福里,60,4.23%
新北市,板橋區,華興里,63,3.96%
新北市,板橋區,華貴里,29,3.04%
新北市,板橋區,華德里,237,7.54%
新北市,板橋區,華東里,465,13.71%
新北市,板橋區,信義里,114,6.73%
新北市,板橋區,浮洲里,34,3.06%
新北市,板橋區,華中里,55,3.17%
新北市,板橋區,僑中里,33,2.48%
新北市,板橋區,中山里,59,4.36%
