縣市,鄉鎮市區,村里,102年宅數,102年比例
彰化縣,彰化市,文化里,79,13.30%
彰化縣,彰化市,下?里,164,8.83%
彰化縣,彰化市,興北里,141,17.76%
彰化縣,彰化市,信義里,83,19.27%
彰化縣,彰化市,民生里,102,15.58%
彰化縣,彰化市,陽明里,114,15.41%
彰化縣,彰化市,萬安里,134,8.99%
彰化縣,彰化市,新興里,160,7.76%
彰化縣,彰化市,新華里,96,13.68%
彰化縣,彰化市,龍山里,101,10.35%
彰化縣,彰化市,中山里,48,13.03%
彰化縣,彰化市,中正里,112,15.69%
彰化縣,彰化市,永福里,61,15.02%
彰化縣,彰化市,光復里,54,17.67%
彰化縣,彰化市,光華里,64,16.84%
彰化縣,彰化市,萬壽里,82,17.33%
彰化縣,彰化市,中央里,69,18.67%
彰化縣,彰化市,富貴里,56,14.71%
彰化縣,彰化市,民權里,53,10.29%
彰化縣,彰化市,西興里,170,12.10%
彰化縣,彰化市,西勢里,214,13.48%
彰化縣,彰化市,忠孝里,53,10.84%
彰化縣,彰化市,忠權里,145,10.90%
彰化縣,彰化市,五權里,184,10.07%
彰化縣,彰化市,長樂里,82,17.11%
彰化縣,彰化市,東芳里,104,9.16%
彰化縣,彰化市,南安里,55,8.82%
彰化縣,彰化市,南美里,62,11.65%
彰化縣,彰化市,莿桐里,167,12.93%
彰化縣,彰化市,磚?里,125,11.88%
彰化縣,彰化市,平和里,176,10.26%
彰化縣,彰化市,桃源里,99,12.13%
彰化縣,彰化市,卦山里,119,10.00%
彰化縣,彰化市,東興里,88,11.13%
彰化縣,彰化市,大同里,80,14.06%
彰化縣,彰化市,永生里,80,13.67%
彰化縣,彰化市,華陽里,130,15.56%
彰化縣,彰化市,華北里,87,10.97%
彰化縣,彰化市,南?里,318,10.02%
彰化縣,彰化市,成功里,88,13.12%
彰化縣,彰化市,延和里,173,9.67%
彰化縣,彰化市,南興里,273,9.59%
彰化縣,彰化市,西安里,141,11.24%
彰化縣,彰化市,彰安里,157,13.28%
彰化縣,彰化市,光南里,89,10.57%
彰化縣,彰化市,介壽里,115,11.05%
彰化縣,彰化市,延平里,301,8.36%
彰化縣,彰化市,建寶里,74,7.19%
彰化縣,彰化市,福安里,77,15.59%
彰化縣,彰化市,大竹里,108,8.88%
彰化縣,彰化市,竹中里,62,9.88%
彰化縣,彰化市,安溪里,99,13.17%
彰化縣,彰化市,香山里,134,11.28%
彰化縣,彰化市,牛埔里,72,7.74%
彰化縣,彰化市,福山里,234,8.97%
彰化縣,彰化市,中庄里,109,10.78%
彰化縣,彰化市,三村里,52,15.70%
彰化縣,彰化市,國聖里,115,12.69%
彰化縣,彰化市,寶?里,0,0.00%
彰化縣,彰化市,茄苳里,35,12.33%
彰化縣,彰化市,茄南里,115,11.37%
彰化縣,彰化市,阿夷里,299,9.19%
彰化縣,彰化市,古夷里,101,11.22%
彰化縣,彰化市,復興里,146,8.45%
彰化縣,彰化市,和調里,138,12.92%
彰化縣,彰化市,石牌里,61,17.93%
彰化縣,彰化市,福田里,69,15.77%
彰化縣,彰化市,竹巷里,57,18.75%
彰化縣,彰化市,田中里,53,17.16%
彰化縣,彰化市,快官里,54,13.10%
彰化縣,彰化市,台鳳里,131,8.15%
彰化縣,彰化市,崙平里,360,14.77%
彰化縣,彰化市,向陽里,219,10.64%
彰化縣,鹿港鎮,大有里,95,17.68%
彰化縣,鹿港鎮,中興里,32,11.54%
彰化縣,鹿港鎮,洛津里,54,14.59%
彰化縣,鹿港鎮,順興里,45,12.82%
彰化縣,鹿港鎮,頂厝里,334,12.90%
彰化縣,鹿港鎮,東崎里,185,10.12%
彰化縣,鹿港鎮,埔崙里,230,12.43%
彰化縣,鹿港鎮,東石里,103,6.91%
彰化縣,鹿港鎮,郭厝里,35,16.15%
