縣市,鄉鎮市區,村里,106年宅數,106年比例
彰化縣,彰化市,文化里,85,14.39%
彰化縣,彰化市,下?里,172,8.88%
彰化縣,彰化市,興北里,123,15.40%
彰化縣,彰化市,信義里,76,17.63%
彰化縣,彰化市,民生里,105,15.82%
彰化縣,彰化市,陽明里,109,14.46%
彰化縣,彰化市,萬安里,135,8.94%
彰化縣,彰化市,新興里,153,7.27%
彰化縣,彰化市,新華里,88,12.41%
彰化縣,彰化市,龍山里,92,9.50%
彰化縣,彰化市,中山里,39,10.38%
彰化縣,彰化市,中正里,114,15.81%
彰化縣,彰化市,永福里,48,11.78%
彰化縣,彰化市,光復里,49,15.68%
彰化縣,彰化市,光華里,60,15.90%
彰化縣,彰化市,萬壽里,87,18.40%
彰化縣,彰化市,中央里,68,18.13%
彰化縣,彰化市,富貴里,57,14.81%
彰化縣,彰化市,民權里,61,11.90%
彰化縣,彰化市,西興里,147,10.35%
彰化縣,彰化市,西勢里,197,12.13%
彰化縣,彰化市,忠孝里,60,12.08%
彰化縣,彰化市,忠權里,150,11.26%
彰化縣,彰化市,五權里,183,9.94%
彰化縣,彰化市,長樂里,63,13.15%
彰化縣,彰化市,東芳里,116,9.33%
彰化縣,彰化市,南安里,55,8.04%
彰化縣,彰化市,南美里,67,11.30%
彰化縣,彰化市,莿桐里,166,12.53%
彰化縣,彰化市,磚?里,109,10.12%
彰化縣,彰化市,平和里,148,8.51%
彰化縣,彰化市,桃源里,90,10.94%
彰化縣,彰化市,卦山里,127,10.56%
彰化縣,彰化市,東興里,107,13.50%
彰化縣,彰化市,大同里,90,15.88%
彰化縣,彰化市,永生里,87,14.51%
彰化縣,彰化市,華陽里,120,14.57%
彰化縣,彰化市,華北里,98,12.13%
彰化縣,彰化市,南?里,300,9.32%
彰化縣,彰化市,成功里,90,13.11%
彰化縣,彰化市,延和里,158,8.58%
彰化縣,彰化市,南興里,272,9.16%
彰化縣,彰化市,西安里,159,12.59%
彰化縣,彰化市,彰安里,199,16.24%
彰化縣,彰化市,光南里,73,8.79%
彰化縣,彰化市,介壽里,125,11.70%
彰化縣,彰化市,延平里,317,8.54%
彰化縣,彰化市,建寶里,76,7.38%
彰化縣,彰化市,福安里,60,12.13%
彰化縣,彰化市,大竹里,128,9.71%
彰化縣,彰化市,竹中里,74,11.31%
彰化縣,彰化市,安溪里,106,13.85%
彰化縣,彰化市,香山里,160,12.60%
彰化縣,彰化市,牛埔里,77,7.78%
彰化縣,彰化市,福山里,210,8.03%
彰化縣,彰化市,中庄里,118,11.48%
彰化縣,彰化市,三村里,52,15.11%
彰化縣,彰化市,國聖里,115,12.62%
彰化縣,彰化市,寶?里,0,0.00%
彰化縣,彰化市,茄苳里,20,6.82%
彰化縣,彰化市,茄南里,101,9.43%
彰化縣,彰化市,阿夷里,302,8.85%
彰化縣,彰化市,古夷里,83,9.13%
彰化縣,彰化市,復興里,133,7.63%
彰化縣,彰化市,和調里,138,12.74%
彰化縣,彰化市,石牌里,68,19.39%
彰化縣,彰化市,福田里,63,13.96%
彰化縣,彰化市,竹巷里,49,16.00%
彰化縣,彰化市,田中里,40,12.81%
彰化縣,彰化市,快官里,55,12.99%
彰化縣,彰化市,台鳳里,111,6.77%
彰化縣,彰化市,崙平里,301,12.01%
彰化縣,彰化市,向陽里,194,8.70%
彰化縣,鹿港鎮,大有里,87,16.20%
彰化縣,鹿港鎮,中興里,33,11.81%
彰化縣,鹿港鎮,洛津里,50,12.58%
彰化縣,鹿港鎮,順興里,45,12.73%
彰化縣,鹿港鎮,頂厝里,324,11.52%
彰化縣,鹿港鎮,東崎里,168,8.79%
彰化縣,鹿港鎮,埔崙里,167,8.67%
彰化縣,鹿港鎮,東石里,114,7.20%
彰化縣,鹿港鎮,郭厝里,37,16.46%
彰化縣,鹿港鎮,新宮里,40,11.60%
彰化縣,鹿港鎮,玉順里,35,7.92%
彰化縣,鹿港鎮,景福里,91,16.79%
彰化縣,鹿港鎮,泰興里,75,15.06%
彰化縣,鹿港鎮,長興里,26,23.16%
彰化縣,鹿港鎮,龍山里,48,16.92%
彰化縣,鹿港鎮,興化里,54,20.43%
彰化縣,鹿港鎮,菜園里,69,21.56%
彰化縣,鹿港鎮,街尾里,121,12.39%
彰化縣,鹿港鎮,頂番里,199,13.25%
彰化縣,鹿港鎮,頭崙里,114,14.53%
彰化縣,鹿港鎮,廖厝里,166,12.20%
彰化縣,鹿港鎮,溝墘里,198,14.00%
彰化縣,鹿港鎮,草中里,205,16.76%
彰化縣,鹿港鎮,頭南里,124,17.07%
彰化縣,鹿港鎮,山崙里,129,13.75%
彰化縣,鹿港鎮,海埔里,157,11.57%
彰化縣,鹿港鎮,詔安里,94,13.29%
彰化縣,鹿港鎮,洋厝里,112,14.19%
彰化縣,鹿港鎮,永安里,180,9.86%
彰化縣,和美鎮,竹營里,235,9.63%
彰化縣,和美鎮,和東里,237,12.45%
彰化縣,和美鎮,和南里,25,14.81%
彰化縣,和美鎮,和北里,59,7.82%
彰化縣,和美鎮,和西里,188,12.93%
彰化縣,和美鎮,四張里,103,9.92%
彰化縣,和美鎮,頭前里,73,11.21%
彰化縣,和美鎮,還社里,40,11.93%
彰化縣,和美鎮,面前里,83,10.90%
彰化縣,和美鎮,鎮平里,121,11.06%
彰化縣,和美鎮,大霞里,51,9.78%
彰化縣,和美鎮,源埤里,68,10.91%
彰化縣,和美鎮,南佃里,85,11.64%
彰化縣,和美鎮,雅溝里,55,12.17%
彰化縣,和美鎮,山犁里,161,8.26%
彰化縣,和美鎮,嘉犁里,57,8.50%
彰化縣,和美鎮,鐵山里,123,11.58%
彰化縣,和美鎮,詔安里,81,9.20%
彰化縣,和美鎮,柑井里,119,9.04%
彰化縣,和美鎮,竹園里,31,9.56%
彰化縣,和美鎮,新庄里,109,10.68%
彰化縣,和美鎮,犁盛里,88,9.26%
彰化縣,和美鎮,中寮里,49,12.22%
彰化縣,和美鎮,中圍里,123,11.68%
彰化縣,和美鎮,糖友里,133,7.47%
彰化縣,和美鎮,塗厝里,85,13.56%
彰化縣,和美鎮,地潭里,50,19.18%
彰化縣,和美鎮,湖內里,54,12.24%
彰化縣,和美鎮,嘉寶里,78,12.33%
彰化縣,和美鎮,月眉里,134,11.77%
彰化縣,和美鎮,好修里,84,14.02%
彰化縣,和美鎮,仁愛里,120,10.43%
彰化縣,線西鄉,線西村,107,15.02%
彰化縣,線西鄉,頂庄村,61,18.70%
彰化縣,線西鄉,寓埔村,114,13.05%
彰化縣,線西鄉,塭仔村,63,16.42%
彰化縣,線西鄉,溝內村,49,11.48%
彰化縣,線西鄉,下犁村,91,16.26%
彰化縣,線西鄉,頂犁村,115,13.70%
彰化縣,線西鄉,德興村,40,9.50%
彰化縣,伸港鄉,曾家村,85,16.62%
彰化縣,伸港鄉,蚵寮村,37,12.90%
彰化縣,伸港鄉,埤墘村,53,11.26%
彰化縣,伸港鄉,溪底村,72,12.56%
彰化縣,伸港鄉,泉州村,88,11.91%
彰化縣,伸港鄉,泉厝村,64,14.29%
彰化縣,伸港鄉,海尾村,75,12.75%
彰化縣,伸港鄉,全興村,73,12.20%
彰化縣,伸港鄉,定興村,112,12.37%
彰化縣,伸港鄉,新港村,193,9.74%
彰化縣,伸港鄉,什股村,168,20.59%
彰化縣,伸港鄉,大同村,138,14.53%
彰化縣,伸港鄉,七嘉村,79,7.96%
彰化縣,伸港鄉,汴頭村,80,11.44%
彰化縣,福興鄉,番社村,88,18.29%
彰化縣,福興鄉,社尾村,54,10.83%
彰化縣,福興鄉,大崙村,56,16.18%
彰化縣,福興鄉,外埔村,46,10.58%
彰化縣,福興鄉,外中村,50,11.69%
彰化縣,福興鄉,元中村,55,13.58%
彰化縣,福興鄉,三汴村,54,11.15%
彰化縣,福興鄉,萬豐村,32,9.92%
彰化縣,福興鄉,番婆村,87,11.25%
彰化縣,福興鄉,橋頭村,113,9.70%
彰化縣,福興鄉,秀厝村,85,10.85%
彰化縣,福興鄉,鎮平村,50,13.92%
彰化縣,福興鄉,三和村,35,11.59%
彰化縣,福興鄉,麥厝村,128,17.87%
彰化縣,福興鄉,廈粘村,61,10.68%
彰化縣,福興鄉,頂粘村,104,15.25%
彰化縣,福興鄉,福寶村,63,17.48%
彰化縣,福興鄉,二港村,55,14.40%
彰化縣,福興鄉,福興村,212,13.93%
彰化縣,福興鄉,福南村,94,10.67%
彰化縣,福興鄉,同安村,86,10.98%
彰化縣,福興鄉,西勢村,82,11.81%
彰化縣,秀水鄉,秀水村,77,12.66%
彰化縣,秀水鄉,安溪村,76,9.21%
彰化縣,秀水鄉,莊雅村,92,9.73%
彰化縣,秀水鄉,金興村,94,13.94%
彰化縣,秀水鄉,陝西村,65,12.54%
彰化縣,秀水鄉,安東村,154,10.60%
彰化縣,秀水鄉,鶴鳴村,133,11.58%
彰化縣,秀水鄉,馬興村,91,11.65%
彰化縣,秀水鄉,義興村,54,12.05%
彰化縣,秀水鄉,福安村,161,9.31%
彰化縣,秀水鄉,埔崙村,108,13.97%
彰化縣,秀水鄉,曾厝村,57,11.05%
彰化縣,秀水鄉,金陵村,121,17.71%
彰化縣,秀水鄉,下崙村,134,17.84%
彰化縣,花壇鄉,花壇村,159,12.02%
彰化縣,花壇鄉,金墩村,90,13.79%
彰化縣,花壇鄉,中庄村,90,11.32%
彰化縣,花壇鄉,劉厝村,53,13.68%
彰化縣,花壇鄉,崙雅村,68,14.08%
彰化縣,花壇鄉,南口村,74,11.59%
彰化縣,花壇鄉,中口村,33,13.41%
彰化縣,花壇鄉,北口村,75,11.19%
彰化縣,花壇鄉,長沙村,158,8.48%
彰化縣,花壇鄉,文德村,74,6.52%
彰化縣,花壇鄉,白沙村,142,7.46%
彰化縣,花壇鄉,岩竹村,90,18.66%
彰化縣,花壇鄉,橋頭村,88,7.64%
彰化縣,花壇鄉,灣雅村,34,10.69%
彰化縣,花壇鄉,灣東村,30,9.63%
彰化縣,花壇鄉,三春村,46,7.30%
彰化縣,花壇鄉,永春村,71,10.03%
彰化縣,花壇鄉,長春村,45,7.95%
彰化縣,芬園鄉,舊社村,60,11.29%
彰化縣,芬園鄉,大埔村,76,17.09%
彰化縣,芬園鄉,竹林村,48,8.46%
彰化縣,芬園鄉,社口村,103,10.04%
彰化縣,芬園鄉,茄荖村,102,11.88%
彰化縣,芬園鄉,嘉興村,67,11.86%
彰化縣,芬園鄉,芬園村,35,12.14%
彰化縣,芬園鄉,縣庄村,63,14.73%
彰化縣,芬園鄉,圳墘村,19,8.82%
彰化縣,芬園鄉,溪頭村,67,10.82%
彰化縣,芬園鄉,進芬村,39,11.89%
彰化縣,芬園鄉,同安村,36,12.08%
彰化縣,芬園鄉,中崙村,37,17.09%
彰化縣,芬園鄉,大竹村,29,12.30%
彰化縣,芬園鄉,楓坑村,27,17.98%
彰化縣,員林市,東和里,39,8.83%
彰化縣,員林市,民生里,170,12.18%
彰化縣,員林市,中正里,114,7.87%
彰化縣,員林市,仁美里,144,10.70%
彰化縣,員林市,新興里,37,10.87%
彰化縣,員林市,和平里,156,11.05%
彰化縣,員林市,光明里,55,14.58%
彰化縣,員林市,中山里,43,13.95%
彰化縣,員林市,黎明里,111,11.45%
彰化縣,員林市,惠來里,414,15.46%
彰化縣,員林市,三義里,172,14.70%
彰化縣,員林市,新生里,222,10.97%
彰化縣,員林市,南平里,267,12.24%
彰化縣,員林市,南興里,148,8.97%
彰化縣,員林市,源潭里,40,8.92%
彰化縣,員林市,大埔里,36,7.60%
彰化縣,員林市,三條里,122,11.80%
彰化縣,員林市,三和里,175,7.80%
彰化縣,員林市,三橋里,147,12.84%
彰化縣,員林市,中央里,54,8.68%
彰化縣,員林市,溝皂里,85,10.67%
彰化縣,員林市,大饒里,123,10.08%
彰化縣,員林市,大明里,42,6.79%
彰化縣,員林市,萬年里,155,11.31%
彰化縣,員林市,崙雅里,70,10.48%
彰化縣,員林市,振興里,91,10.16%
彰化縣,員林市,林厝里,89,11.16%
彰化縣,員林市,出水里,32,8.76%
彰化縣,員林市,湖水里,26,12.21%
彰化縣,員林市,大?里,7,3.70%
彰化縣,員林市,鎮興里,52,8.26%
彰化縣,員林市,浮圳里,51,8.44%
彰化縣,員林市,西東里,50,8.59%
彰化縣,員林市,南東里,28,5.71%
彰化縣,員林市,中東里,69,12.05%
彰化縣,員林市,東北里,51,9.17%
彰化縣,員林市,三愛里,108,9.29%
彰化縣,員林市,三信里,101,9.61%
彰化縣,員林市,三多里,118,10.64%
彰化縣,員林市,仁愛里,45,8.09%
彰化縣,員林市,忠孝里,97,9.77%
彰化縣,溪湖鎮,光平里,75,12.68%
彰化縣,溪湖鎮,平和里,49,14.68%
彰化縣,溪湖鎮,太平里,131,15.04%
彰化縣,溪湖鎮,光華里,34,14.47%
彰化縣,溪湖鎮,東寮里,146,11.22%
彰化縣,溪湖鎮,西寮里,82,11.64%
彰化縣,溪湖鎮,大突里,108,8.62%
彰化縣,溪湖鎮,北勢里,63,14.80%
彰化縣,溪湖鎮,汴頭里,131,11.39%
彰化縣,溪湖鎮,大竹里,132,11.57%
彰化縣,溪湖鎮,湖西里,132,12.17%
彰化縣,溪湖鎮,田中里,42,15.38%
彰化縣,溪湖鎮,河東里,97,15.47%
彰化縣,溪湖鎮,中山里,86,11.22%
彰化縣,溪湖鎮,中竹里,25,12.00%
彰化縣,溪湖鎮,東溪里,55,12.59%
彰化縣,溪湖鎮,西溪里,61,9.02%
彰化縣,溪湖鎮,湖東里,205,11.16%
彰化縣,溪湖鎮,頂庄里,22,14.63%
彰化縣,溪湖鎮,忠覺里,38,10.70%
彰化縣,溪湖鎮,湳底里,10,7.92%
彰化縣,溪湖鎮,大庭里,49,11.07%
彰化縣,溪湖鎮,媽厝里,30,15.09%
彰化縣,溪湖鎮,西勢里,114,15.70%
彰化縣,溪湖鎮,番婆里,68,12.99%
彰化縣,田中鎮,香山里,53,24.59%
彰化縣,田中鎮,碧峰里,36,10.29%
彰化縣,田中鎮,東源里,43,14.29%
彰化縣,田中鎮,復興里,70,11.65%
彰化縣,田中鎮,平和里,53,12.05%
彰化縣,田中鎮,頂潭里,56,14.57%
彰化縣,田中鎮,中潭里,84,12.83%
彰化縣,田中鎮,龍潭里,24,13.91%
彰化縣,田中鎮,北路里,176,11.78%
彰化縣,田中鎮,西路里,145,13.36%
彰化縣,田中鎮,東路里,92,17.19%
彰化縣,田中鎮,南路里,80,15.87%
彰化縣,田中鎮,中路里,161,15.68%
彰化縣,田中鎮,新庄里,79,8.29%
彰化縣,田中鎮,三安里,79,15.36%
彰化縣,田中鎮,大崙里,57,14.39%
彰化縣,田中鎮,沙崙里,69,12.36%
彰化縣,田中鎮,新民里,99,6.61%
彰化縣,田中鎮,梅州里,66,12.83%
彰化縣,田中鎮,三民里,56,10.95%
彰化縣,田中鎮,三光里,49,15.57%
彰化縣,田中鎮,大社里,33,13.51%
彰化縣,大村鄉,大村村,95,7.58%
彰化縣,大村鄉,茄苳村,26,6.99%
彰化縣,大村鄉,南勢村,28,7.81%
彰化縣,大村鄉,田洋村,18,6.88%
彰化縣,大村鄉,新興村,20,7.69%
彰化縣,大村鄉,過溝村,105,10.16%
彰化縣,大村鄉,美港村,74,7.63%
彰化縣,大村鄉,平和村,68,8.77%
彰化縣,大村鄉,貢旗村,21,6.58%
彰化縣,大村鄉,加錫村,38,9.12%
彰化縣,大村鄉,村上村,45,9.69%
彰化縣,大村鄉,大橋村,44,9.70%
彰化縣,大村鄉,大崙村,24,5.88%
彰化縣,大村鄉,擺塘村,42,7.00%
