縣市,鄉鎮市區,村里,102年宅數,102年比例
南投縣,南投市,龍泉里,49,13.00%
南投縣,南投市,康壽里,82,11.46%
南投縣,南投市,三民里,55,13.91%
南投縣,南投市,仁和里,20,8.91%
南投縣,南投市,南投里,24,10.10%
南投縣,南投市,彰仁里,24,13.42%
南投縣,南投市,崇文里,94,17.19%
南投縣,南投市,漳興里,100,9.52%
南投縣,南投市,漳和里,240,8.95%
南投縣,南投市,軍功里,281,15.28%
南投縣,南投市,東山里,27,21.51%
南投縣,南投市,平和里,337,12.56%
南投縣,南投市,振興里,63,8.70%
南投縣,南投市,千秋里,28,8.18%
南投縣,南投市,三興里,214,10.11%
南投縣,南投市,三和里,143,11.87%
南投縣,南投市,嘉興里,87,11.87%
南投縣,南投市,嘉和里,259,13.71%
南投縣,南投市,福山里,72,12.37%
南投縣,南投市,永興里,14,6.25%
南投縣,南投市,鳳鳴里,16,13.68%
南投縣,南投市,鳳山里,19,8.48%
南投縣,南投市,平山里,238,11.15%
南投縣,南投市,新興里,210,10.71%
南投縣,南投市,永豐里,122,10.62%
南投縣,南投市,福興里,176,14.47%
南投縣,南投市,營北里,260,10.57%
南投縣,南投市,營南里,131,13.99%
南投縣,南投市,內興里,292,10.99%
南投縣,南投市,內新里,63,11.53%
南投縣,南投市,光華里,6,21.43%
南投縣,南投市,光榮里,57,18.03%
南投縣,南投市,光明里,4,27.27%
南投縣,南投市,光輝里,40,18.33%
南投縣,埔里鎮,東門里,129,9.49%
南投縣,埔里鎮,南門里,49,11.67%
南投縣,埔里鎮,西門里,142,10.43%
南投縣,埔里鎮,北門里,119,11.29%
南投縣,埔里鎮,同聲里,100,11.04%
南投縣,埔里鎮,薰化里,75,13.74%
南投縣,埔里鎮,清新里,187,11.20%
南投縣,埔里鎮,大城里,354,12.86%
南投縣,埔里鎮,籃城里,44,13.46%
南投縣,埔里鎮,枇杷里,392,11.88%
南投縣,埔里鎮,水頭里,194,12.38%
南投縣,埔里鎮,麒麟里,82,17.33%
南投縣,埔里鎮,珠格里,14,4.55%
南投縣,埔里鎮,溪南里,29,8.04%
南投縣,埔里鎮,桃米里,83,16.06%
南投縣,埔里鎮,成功里,19,20.69%
南投縣,埔里鎮,南村里,104,17.63%
南投縣,埔里鎮,愛蘭里,97,14.34%
南投縣,埔里鎮,鐵山里,85,11.24%
南投縣,埔里鎮,房里里,40,8.82%
南投縣,埔里鎮,向善里,33,12.70%
南投縣,埔里鎮,一新里,25,12.00%
南投縣,埔里鎮,廣成里,60,14.96%
南投縣,埔里鎮,史港里,25,11.33%
南投縣,埔里鎮,福興里,58,14.46%
南投縣,埔里鎮,牛眠里,100,9.85%
南投縣,埔里鎮,大湳里,67,10.68%
南投縣,埔里鎮,蜈蚣里,175,16.53%
南投縣,埔里鎮,合成里,92,14.22%
南投縣,埔里鎮,北安里,110,8.54%
南投縣,埔里鎮,杷城里,107,10.38%
南投縣,埔里鎮,北梅里,140,10.16%
南投縣,埔里鎮,泰安里,52,6.69%
南投縣,草屯鎮,玉峰里,106,11.15%
南投縣,草屯鎮,炎峰里,114,11.04%
南投縣,草屯鎮,和平里,61,11.69%
南投縣,草屯鎮,敦和里,237,9.38%
南投縣,草屯鎮,山腳里,385,12.10%
南投縣,草屯鎮,富寮里,231,9.39%
南投縣,草屯鎮,御史里,263,11.11%
南投縣,草屯鎮,新豐里,135,10.84%
南投縣,草屯鎮,碧峰里,233,13.72%
南投縣,草屯鎮,碧洲里,83,9.42%
南投縣,草屯鎮,復興里,154,13.63%
南投縣,草屯鎮,上林里,148,12.33%
南投縣,草屯鎮,新庄里,119,9.93%
南投縣,草屯鎮,北投里,88,8.48%
南投縣,草屯鎮,石川里,50,10.72%
南投縣,草屯鎮,加老里,97,12.90%
南投縣,草屯鎮,北勢里,46,9.16%
南投縣,草屯鎮,中原里,53,8.40%
南投縣,草屯鎮,南埔里,141,10.05%
南投縣,草屯鎮,土城里,74,12.71%
南投縣,草屯鎮,坪頂里,21,8.24%
南投縣,草屯鎮,雙冬里,107,17.05%
南投縣,草屯鎮,平林里,32,9.52%
南投縣,草屯鎮,中正里,29,9.88%
南投縣,草屯鎮,中山里,153,14.85%
南投縣,草屯鎮,明正里,160,9.18%
南投縣,草屯鎮,新厝里,186,13.82%
南投縣,竹山鎮,竹山里,117,12.42%
南投縣,竹山鎮,中正里,55,16.80%
南投縣,竹山鎮,中山里,227,11.78%
南投縣,竹山鎮,雲林里,178,11.22%
南投縣,竹山鎮,??里,88,13.58%
南投縣,竹山鎮,下坪里,108,17.78%
南投縣,竹山鎮,桂林里,175,11.99%
南投縣,竹山鎮,中和里,41,15.71%
南投縣,竹山鎮,中崎里,278,36.33%
南投縣,竹山鎮,德興里,49,16.78%
南投縣,竹山鎮,延平里,181,14.03%
南投縣,竹山鎮,延正里,104,16.11%
南投縣,竹山鎮,延山里,69,19.41%
南投縣,竹山鎮,延和里,182,9.38%
南投縣,竹山鎮,山崇里,104,14.77%
南投縣,竹山鎮,社寮里,35,10.70%
南投縣,竹山鎮,中央里,85,17.52%
南投縣,竹山鎮,富州里,56,22.53%
南投縣,竹山鎮,大鞍里,49,31.25%
南投縣,竹山鎮,田子里,40,22.40%
南投縣,竹山鎮,福興里,42,21.09%
南投縣,竹山鎮,鯉魚里,34,15.53%
南投縣,竹山鎮,瑞竹里,58,21.86%
南投縣,竹山鎮,坪頂里,29,16.95%
南投縣,竹山鎮,桶頭里,26,8.79%
南投縣,竹山鎮,秀林里,95,25.59%
南投縣,竹山鎮,延祥里,158,10.63%
南投縣,竹山鎮,竹圍里,152,13.50%
南投縣,集集鎮,集集里,48,10.42%
南投縣,集集鎮,和平里,68,16.88%
南投縣,集集鎮,林尾里,31,15.13%
南投縣,集集鎮,田寮里,46,12.90%
南投縣,集集鎮,隘寮里,26,16.38%
南投縣,集集鎮,玉映里,25,11.33%
南投縣,集集鎮,吳厝里,43,11.98%
南投縣,集集鎮,八張里,45,8.58%
南投縣,集集鎮,永昌里,58,14.84%
南投縣,集集鎮,富山里,22,21.54%
南投縣,集集鎮,廣明里,47,14.89%
南投縣,名間鄉,南雅村,66,14.40%
南投縣,名間鄉,中正村,174,13.21%
南投縣,名間鄉,中山村,97,12.79%
南投縣,名間鄉,濁水村,86,14.17%
南投縣,名間鄉,炭寮村,41,17.11%
南投縣,名間鄉,新民村,17,9.03%
南投縣,名間鄉,新街村,219,13.43%
南投縣,名間鄉,東湖村,79,15.51%
南投縣,名間鄉,萬丹村,42,13.70%
南投縣,名間鄉,田仔村,32,10.20%
南投縣,名間鄉,大庄村,70,11.00%
南投縣,名間鄉,?下村,22,8.59%
南投縣,名間鄉,大坑村,34,15.66%
南投縣,名間鄉,竹圍村,29,10.42%
南投縣,名間鄉,赤水村,64,14.62%
南投縣,名間鄉,三崙村,50,13.13%
南投縣,名間鄉,松山村,84,13.99%
南投縣,名間鄉,松柏村,60,14.24%
南投縣,名間鄉,埔中村,46,15.89%
南投縣,名間鄉,崁腳村,58,15.44%
南投縣,名間鄉,新厝村,48,22.22%
南投縣,名間鄉,新光村,57,10.76%
南投縣,名間鄉,仁和村,49,20.53%
南投縣,鹿谷鄉,鹿谷村,126,17.69%
南投縣,鹿谷鄉,初鄉村,103,18.62%
南投縣,鹿谷鄉,彰雅村,44,10.56%
南投縣,鹿谷鄉,廣興村,109,15.25%
南投縣,鹿谷鄉,內湖村,46,16.00%
南投縣,鹿谷鄉,竹林村,55,12.06%
南投縣,鹿谷鄉,竹豐村,63,19.20%
南投縣,鹿谷鄉,和雅村,33,19.23%
南投縣,鹿谷鄉,鳳凰村,55,14.61%
南投縣,鹿谷鄉,永隆村,49,11.17%
南投縣,鹿谷鄉,秀峰村,53,16.83%
南投縣,鹿谷鄉,清水村,40,16.46%
南投縣,鹿谷鄉,瑞田村,32,11.96%
南投縣,中寮鄉,廣興村,45,20.38%
南投縣,中寮鄉,崁頂村,31,20.69%
南投縣,中寮鄉,八仙村,61,18.91%
南投縣,中寮鄉,和興村,58,29.52%
南投縣,中寮鄉,福盛村,66,25.95%
南投縣,中寮鄉,永平村,73,11.80%
南投縣,中寮鄉,復興村,23,24.00%
南投縣,中寮鄉,中寮村,31,15.38%
南投縣,中寮鄉,廣福村,19,13.75%
南投縣,中寮鄉,永福村,123,20.53%
南投縣,中寮鄉,義和村,58,17.03%
南投縣,中寮鄉,清水村,46,20.27%
南投縣,中寮鄉,龍安村,30,11.59%
南投縣,中寮鄉,龍岩村,38,18.31%
南投縣,中寮鄉,永和村,22,16.48%
南投縣,中寮鄉,內城村,34,18.84%
南投縣,中寮鄉,永芳村,12,9.72%
南投縣,中寮鄉,爽文村,37,25.58%
南投縣,魚池鄉,東池村,69,14.02%
南投縣,魚池鄉,魚池村,119,16.11%
南投縣,魚池鄉,中明村,168,32.39%
南投縣,魚池鄉,新城村,52,15.19%
南投縣,魚池鄉,大林村,31,12.28%
南投縣,魚池鄉,東光村,46,15.14%
南投縣,魚池鄉,共和村,31,12.43%
南投縣,魚池鄉,大雁村,22,12.96%
南投縣,魚池鄉,五城村,34,16.15%
南投縣,魚池鄉,水社村,25,9.55%
南投縣,魚池鄉,頭社村,34,17.24%
南投縣,魚池鄉,武登村,47,20.12%
南投縣,魚池鄉,日月村,26,10.22%
南投縣,國姓鄉,國姓村,88,15.44%
南投縣,國姓鄉,石門村,115,16.56%
南投縣,國姓鄉,大旗村,36,22.62%
南投縣,國姓鄉,北港村,86,15.21%
南投縣,國姓鄉,長流村,133,23.93%
南投縣,國姓鄉,長福村,78,25.44%
南投縣,國姓鄉,福龜村,108,15.63%
南投縣,國姓鄉,乾溝村,33,16.00%
南投縣,國姓鄉,柑林村,80,19.14%
南投縣,國姓鄉,北山村,79,15.10%
南投縣,國姓鄉,南港村,57,15.23%
南投縣,國姓鄉,大石村,63,23.13%
南投縣,國姓鄉,長豐村,40,22.83%
南投縣,水里鄉,水里村,51,17.72%
南投縣,水里鄉,農富村,25,13.17%
南投縣,水里鄉,新城村,105,16.42%
南投縣,水里鄉,中央村,31,12.56%
南投縣,水里鄉,城中村,53,12.23%
南投縣,水里鄉,北埔村,77,14.91%
南投縣,水里鄉,鉅工村,45,11.92%
南投縣,水里鄉,永豐村,50,10.70%
南投縣,水里鄉,頂崁村,102,19.80%
南投縣,水里鄉,車埕村,26,20.99%
南投縣,水里鄉,新興村,28,24.66%
南投縣,水里鄉,新山村,50,55.00%
南投縣,水里鄉,郡坑村,5,4.08%
南投縣,水里鄉,上安村,54,14.13%
南投縣,水里鄉,民和村,26,9.95%
南投縣,水里鄉,永興村,19,17.72%
南投縣,水里鄉,玉峰村,33,16.31%
南投縣,水里鄉,興隆村,2,4.00%
南投縣,水里鄉,南光村,49,8.47%
南投縣,信義鄉,人和村,23,10.34%
南投縣,信義鄉,地利村,24,12.71%
南投縣,信義鄉,潭南村,17,12.09%
南投縣,信義鄉,明德村,80,16.84%
南投縣,信義鄉,愛國村,26,16.53%
南投縣,信義鄉,自強村,36,19.53%
南投縣,信義鄉,羅娜村,32,10.99%
南投縣,信義鄉,望美村,38,12.17%
南投縣,信義鄉,同富村,39,10.92%
南投縣,信義鄉,神木村,29,22.99%
南投縣,信義鄉,東埔村,10,5.95%
南投縣,信義鄉,雙龍村,12,9.21%
南投縣,信義鄉,新鄉村,6,5.48%
南投縣,信義鄉,豐丘村,11,9.59%
南投縣,仁愛鄉,法治村,16,9.00%
南投縣,仁愛鄉,中正村,26,10.96%
南投縣,仁愛鄉,互助村,46,12.35%
南投縣,仁愛鄉,新生村,35,28.57%
南投縣,仁愛鄉,力行村,28,16.50%
南投縣,仁愛鄉,發祥村,130,40.80%
南投縣,仁愛鄉,合作村,25,17.95%
南投縣,仁愛鄉,親愛村,48,21.05%
南投縣,仁愛鄉,大同村,82,18.38%
南投縣,仁愛鄉,南豐村,51,13.30%
南投縣,仁愛鄉,春陽村,27,11.04%
南投縣,仁愛鄉,精英村,31,16.87%
南投縣,仁愛鄉,萬豐村,14,10.45%
南投縣,仁愛鄉,榮興村,2,50.00%
南投縣,仁愛鄉,翠華村,7,50.00%
南投縣,仁愛鄉,都達村,0,0.00%
