縣市,鄉鎮市區,村里,106年宅數,106年比例
南投縣,南投市,龍泉里,35,9.29%
南投縣,南投市,康壽里,62,8.62%
南投縣,南投市,三民里,51,12.98%
南投縣,南投市,仁和里,16,7.32%
南投縣,南投市,南投里,31,12.44%
南投縣,南投市,彰仁里,27,14.67%
南投縣,南投市,崇文里,87,15.74%
南投縣,南投市,漳興里,118,10.48%
南投縣,南投市,漳和里,223,7.68%
南投縣,南投市,軍功里,242,12.51%
南投縣,南投市,東山里,26,19.78%
南投縣,南投市,平和里,312,11.42%
南投縣,南投市,振興里,49,6.53%
南投縣,南投市,千秋里,38,10.62%
南投縣,南投市,三興里,179,8.20%
南投縣,南投市,三和里,121,9.89%
南投縣,南投市,嘉興里,75,9.79%
南投縣,南投市,嘉和里,218,11.32%
南投縣,南投市,福山里,83,13.70%
南投縣,南投市,永興里,15,6.62%
南投縣,南投市,鳳鳴里,15,12.50%
南投縣,南投市,鳳山里,15,6.40%
南投縣,南投市,平山里,204,9.06%
南投縣,南投市,新興里,175,8.45%
南投縣,南投市,永豐里,107,9.20%
南投縣,南投市,福興里,194,14.18%
南投縣,南投市,營北里,334,12.53%
南投縣,南投市,營南里,123,12.47%
南投縣,南投市,內興里,340,12.28%
南投縣,南投市,內新里,65,11.30%
南投縣,南投市,光華里,7,20.00%
南投縣,南投市,光榮里,47,14.61%
南投縣,南投市,光明里,11,15.00%
南投縣,南投市,光輝里,36,16.42%
南投縣,埔里鎮,東門里,138,10.02%
南投縣,埔里鎮,南門里,44,10.64%
南投縣,埔里鎮,西門里,145,10.56%
南投縣,埔里鎮,北門里,98,9.23%
南投縣,埔里鎮,同聲里,92,10.15%
南投縣,埔里鎮,薰化里,72,13.03%
南投縣,埔里鎮,清新里,191,11.04%
南投縣,埔里鎮,大城里,295,10.56%
南投縣,埔里鎮,籃城里,26,7.50%
南投縣,埔里鎮,枇杷里,371,10.98%
南投縣,埔里鎮,水頭里,196,12.02%
南投縣,埔里鎮,麒麟里,75,15.18%
南投縣,埔里鎮,珠格里,24,7.35%
南投縣,埔里鎮,溪南里,27,7.29%
南投縣,埔里鎮,桃米里,90,16.67%
南投縣,埔里鎮,成功里,17,18.33%
