縣市,鄉鎮市區,110H2宅數,110H2比率(%)
宜蘭縣,全區,28808,14.81
宜蘭縣,宜蘭市,5155,12.46
宜蘭縣,羅東鎮,3130,11.36
宜蘭縣,蘇澳鎮,2366,14.71
宜蘭縣,頭城鎮,2333,18.25
宜蘭縣,礁溪鄉,7123,29.89
宜蘭縣,壯圍鄉,1136,12.52
宜蘭縣,員山鄉,1404,11.48
宜蘭縣,冬山鄉,2420,11.02
宜蘭縣,五結鄉,2248,12.43
宜蘭縣,三星鄉,1295,14.12
宜蘭縣,大同鄉,139,11.30
宜蘭縣,南澳鄉,59,5.25
