縣市,鄉鎮市區,109H2宅數,109H2比率(%)
宜蘭縣,全區,29973,15.61
宜蘭縣,宜蘭市,5117,12.59
宜蘭縣,羅東鎮,3367,12.23
宜蘭縣,蘇澳鎮,2322,14.60
宜蘭縣,頭城鎮,2584,20.26
宜蘭縣,礁溪鄉,7276,31.19
宜蘭縣,壯圍鄉,1259,14.05
宜蘭縣,員山鄉,1500,12.45
宜蘭縣,冬山鄉,2407,11.13
宜蘭縣,五結鄉,2501,13.97
宜蘭縣,三星鄉,1416,15.67
宜蘭縣,大同鄉,140,11.68
宜蘭縣,南澳鄉,84,7.62
