縣市,鄉鎮市區,106宅數,106比率(%)
宜蘭縣,全區,28134,15.25
宜蘭縣,宜蘭市,4951,12.55
宜蘭縣,羅東鎮,2926,10.87
宜蘭縣,蘇澳鎮,2180,14.15
宜蘭縣,頭城鎮,2073,17.82
宜蘭縣,礁溪鄉,6845,30.69
宜蘭縣,壯圍鄉,1202,14.03
宜蘭縣,員山鄉,1394,12.10
宜蘭縣,冬山鄉,2331,11.21
宜蘭縣,五結鄉,2538,14.86
宜蘭縣,三星鄉,1507,17.44
宜蘭縣,大同鄉,126,11.24
宜蘭縣,南澳鄉,61,5.87
