縣市,鄉鎮市區,110H1宅數,110H1比率(%)
宜蘭縣,全區,30705,15.87
宜蘭縣,宜蘭市,5398,13.11
宜蘭縣,羅東鎮,3450,12.54
宜蘭縣,蘇澳鎮,2297,14.41
宜蘭縣,頭城鎮,2463,19.29
宜蘭縣,礁溪鄉,7749,32.91
宜蘭縣,壯圍鄉,1266,14.01
宜蘭縣,員山鄉,1583,13.00
宜蘭縣,冬山鄉,2491,11.41
宜蘭縣,五結鄉,2484,13.78
宜蘭縣,三星鄉,1315,14.40
宜蘭縣,大同鄉,133,11.04
宜蘭縣,南澳鄉,76,6.80
