縣市,鄉鎮市區,107宅數,107比率(%)
宜蘭縣,全區,30810,16.38
宜蘭縣,宜蘭市,5351,13.38
宜蘭縣,羅東鎮,3232,11.92
宜蘭縣,蘇澳鎮,2327,14.91
宜蘭縣,頭城鎮,2627,21.19
宜蘭縣,礁溪鄉,7596,33.21
宜蘭縣,壯圍鄉,1265,14.57
宜蘭縣,員山鄉,1557,13.29
宜蘭縣,冬山鄉,2505,11.83
宜蘭縣,五結鄉,2632,15.08
宜蘭縣,三星鄉,1533,17.36
宜蘭縣,大同鄉,119,10.39
宜蘭縣,南澳鄉,66,6.22
