縣市,鄉鎮市區,112H1宅數,112H1比率(%)
臺東縣,全區,13228,15.10
臺東縣,臺東市,4249,9.87
臺東縣,成功鎮,1172,19.21
臺東縣,關山鎮,526,15.28
臺東縣,卑南鄉,2572,28.68
臺東縣,大武鄉,568,24.28
臺東縣,太麻里鄉,847,19.82
臺東縣,東河鄉,618,17.30
臺東縣,長濱鄉,786,22.66
臺東縣,鹿野鄉,551,16.26
臺東縣,池上鄉,513,15.08
臺東縣,綠島鄉,204,29.52
臺東縣,延平鄉,135,15.36
臺東縣,海端鄉,146,16.80
臺東縣,達仁鄉,220,19.23
臺東縣,金峰鄉,81,9.60
臺東縣,蘭嶼鄉,40,3.38
