縣市,鄉鎮市區,104宅數,104比率(%)
臺東縣,全區,11195,13.27
臺東縣,臺東市,3734,9.06
臺東縣,成功鎮,1093,17.57
臺東縣,關山鎮,432,13.13
臺東縣,卑南鄉,1626,19.99
臺東縣,大武鄉,533,23.53
臺東縣,太麻里鄉,594,14.23
臺東縣,東河鄉,716,19.75
臺東縣,長濱鄉,692,19.69
臺東縣,鹿野鄉,548,16.50
臺東縣,池上鄉,520,15.45
臺東縣,綠島鄉,130,18.94
臺東縣,延平鄉,119,14.93
臺東縣,海端鄉,149,18.38
臺東縣,達仁鄉,222,20.78
臺東縣,金峰鄉,41,5.07
臺東縣,蘭嶼鄉,46,4.35
