縣市,鄉鎮市區,110H1宅數,110H1比率(%)
臺東縣,全區,12158,13.87
臺東縣,臺東市,3834,8.92
臺東縣,成功鎮,1129,18.14
臺東縣,關山鎮,484,14.12
臺東縣,卑南鄉,2562,29.23
臺東縣,大武鄉,561,23.77
臺東縣,太麻里鄉,636,14.84
臺東縣,東河鄉,632,17.33
臺東縣,長濱鄉,633,18.00
臺東縣,鹿野鄉,521,15.31
臺東縣,池上鄉,525,15.20
臺東縣,綠島鄉,54,7.69
臺東縣,延平鄉,149,16.99
臺東縣,海端鄉,103,11.90
臺東縣,達仁鄉,220,19.69
臺東縣,金峰鄉,73,8.60
臺東縣,蘭嶼鄉,42,3.53
