縣市,鄉鎮市區,105宅數,105比率(%)
臺東縣,全區,11405,13.39
臺東縣,臺東市,3763,9.06
臺東縣,成功鎮,1058,16.96
臺東縣,關山鎮,444,13.34
臺東縣,卑南鄉,1835,22.14
臺東縣,大武鄉,515,22.57
臺東縣,太麻里鄉,628,14.92
臺東縣,東河鄉,690,18.84
臺東縣,長濱鄉,661,18.74
臺東縣,鹿野鄉,523,15.67
臺東縣,池上鄉,530,15.64
臺東縣,綠島鄉,141,20.31
臺東縣,延平鄉,159,19.68
臺東縣,海端鄉,150,18.28
臺東縣,達仁鄉,219,20.29
臺東縣,金峰鄉,46,5.58
臺東縣,蘭嶼鄉,43,3.72
