縣市,鄉鎮市區,102宅數,102比率(%)
臺東縣,全區,11521,13.76
臺東縣,臺東市,3755,9.21
臺東縣,成功鎮,1070,17.31
臺東縣,關山鎮,410,12.22
臺東縣,卑南鄉,1815,22.43
臺東縣,大武鄉,592,26.31
臺東縣,太麻里鄉,642,15.47
臺東縣,東河鄉,690,19.28
臺東縣,長濱鄉,721,20.72
臺東縣,鹿野鄉,501,15.13
臺東縣,池上鄉,598,17.82
臺東縣,綠島鄉,143,20.91
臺東縣,延平鄉,124,15.75
臺東縣,海端鄉,143,17.90
臺東縣,達仁鄉,226,21.42
臺東縣,金峰鄉,49,5.80
臺東縣,蘭嶼鄉,42,4.04
