縣市,鄉鎮市區,100宅數,100比率(%)
臺東縣,全區,11101,13.31
臺東縣,臺東市,3700,9.12
臺東縣,成功鎮,994,16.12
臺東縣,關山鎮,380,11.43
臺東縣,卑南鄉,1722,21.28
臺東縣,大武鄉,541,24.41
臺東縣,太麻里鄉,556,13.43
臺東縣,東河鄉,630,17.65
臺東縣,長濱鄉,726,20.96
臺東縣,鹿野鄉,490,14.84
臺東縣,池上鄉,630,18.60
臺東縣,綠島鄉,151,21.52
臺東縣,延平鄉,136,17.44
臺東縣,海端鄉,160,19.10
臺東縣,達仁鄉,192,18.21
臺東縣,金峰鄉,53,7.15
臺東縣,蘭嶼鄉,40,3.93
