縣市,鄉鎮市區,099宅數,099比率(%)
澎湖縣,全區,2595,8.39
澎湖縣,馬公市,1224,6.66
澎湖縣,湖西鄉,439,9.90
澎湖縣,白沙鄉,417,14.17
澎湖縣,西嶼鄉,256,8.80
澎湖縣,望安鄉,115,9.05
澎湖縣,七美鄉,144,14.65
