縣市,鄉鎮市區,村里,106年宅數,106年比例
澎湖縣,馬公市,復興里,14,12.22%
澎湖縣,馬公市,長安里,22,9.39%
澎湖縣,馬公市,中央里,25,9.29%
澎湖縣,馬公市,啟明里,32,10.98%
澎湖縣,馬公市,重慶里,40,9.76%
澎湖縣,馬公市,中興里,33,8.92%
澎湖縣,馬公市,光復里,61,7.48%
澎湖縣,馬公市,光榮里,99,5.56%
澎湖縣,馬公市,光明里,58,10.98%
澎湖縣,馬公市,朝陽里,121,5.75%
澎湖縣,馬公市,陽明里,87,8.85%
澎湖縣,馬公市,重光里,44,7.88%
澎湖縣,馬公市,西衛里,123,7.12%
澎湖縣,馬公市,西文里,110,9.48%
澎湖縣,馬公市,東文里,131,9.89%
澎湖縣,馬公市,案山里,35,5.97%
澎湖縣,馬公市,光華里,11,8.00%
澎湖縣,馬公市,前寮里,24,8.03%
澎湖縣,馬公市,石泉里,60,5.98%
澎湖縣,馬公市,菜園里,17,12.40%
澎湖縣,馬公市,東衛里,76,9.60%
澎湖縣,馬公市,安宅里,30,12.99%
澎湖縣,馬公市,烏崁里,53,14.43%
澎湖縣,馬公市,興仁里,32,8.37%
澎湖縣,馬公市,鐵線里,22,10.57%
澎湖縣,馬公市,山水里,48,9.06%
澎湖縣,馬公市,鎖港里,74,8.07%
澎湖縣,馬公市,五德里,21,20.41%
澎湖縣,馬公市,井垵里,15,11.90%
澎湖縣,馬公市,?裡里,37,11.20%
澎湖縣,馬公市,風櫃里,42,9.97%
澎湖縣,馬公市,虎井里,42,19.33%
澎湖縣,馬公市,桶盤里,0,0.00%
澎湖縣,湖西鄉,湖西村,52,13.21%
澎湖縣,湖西鄉,湖東村,36,24.56%
澎湖縣,湖西鄉,青螺村,8,7.94%
澎湖縣,湖西鄉,白坑村,12,15.69%
澎湖縣,湖西鄉,南寮村,62,20.35%
澎湖縣,湖西鄉,北寮村,10,10.39%
澎湖縣,湖西鄉,紅羅村,43,17.48%
澎湖縣,湖西鄉,西溪村,55,24.68%
澎湖縣,湖西鄉,成功村,40,14.10%
澎湖縣,湖西鄉,東石村,9,18.92%
澎湖縣,湖西鄉,中西村,25,25.00%
澎湖縣,湖西鄉,潭邊村,27,22.22%
澎湖縣,湖西鄉,鼎灣村,38,22.06%
澎湖縣,湖西鄉,許家村,17,11.54%
澎湖縣,湖西鄉,沙港村,57,17.07%
澎湖縣,湖西鄉,城北村,27,27.12%
澎湖縣,湖西鄉,太武村,6,20.83%
澎湖縣,湖西鄉,隘門村,33,12.00%
澎湖縣,湖西鄉,林投村,45,13.31%
澎湖縣,湖西鄉,尖山村,24,12.57%
澎湖縣,湖西鄉,龍門村,85,15.00%
澎湖縣,湖西鄉,?葉村,56,20.50%
澎湖縣,白沙鄉,中屯村,53,27.39%
澎湖縣,白沙鄉,講美村,39,15.85%
澎湖縣,白沙鄉,城前村,6,12.50%
澎湖縣,白沙鄉,鎮海村,8,12.50%
澎湖縣,白沙鄉,港子村,42,25.64%
澎湖縣,白沙鄉,岐頭村,31,32.43%
澎湖縣,白沙鄉,小赤村,25,30.00%
澎湖縣,白沙鄉,赤崁村,45,7.74%
澎湖縣,白沙鄉,瓦硐村,43,30.69%
澎湖縣,白沙鄉,後寮村,93,26.40%
澎湖縣,白沙鄉,通梁村,37,11.54%
澎湖縣,白沙鄉,吉貝村,72,19.06%
澎湖縣,白沙鄉,鳥嶼村,28,11.00%
澎湖縣,白沙鄉,員貝村,6,13.16%
澎湖縣,白沙鄉,大倉村,3,6.67%
澎湖縣,西嶼鄉,橫礁村,6,7.69%
澎湖縣,西嶼鄉,合界村,29,17.54%
澎湖縣,西嶼鄉,小門村,14,19.30%
澎湖縣,西嶼鄉,竹灣村,93,24.19%
澎湖縣,西嶼鄉,大池村,36,13.64%
澎湖縣,西嶼鄉,二崁村,7,13.33%
澎湖縣,西嶼鄉,池東村,63,19.32%
澎湖縣,西嶼鄉,池西村,42,25.29%
澎湖縣,西嶼鄉,赤馬村,55,20.65%
澎湖縣,西嶼鄉,內垵村,86,16.12%
澎湖縣,西嶼鄉,外垵村,72,11.36%
澎湖縣,望安鄉,東安村,33,20.33%
澎湖縣,望安鄉,西安村,40,25.00%
澎湖縣,望安鄉,中社村,48,36.11%
澎湖縣,望安鄉,水垵村,44,27.88%
澎湖縣,望安鄉,將軍村,57,18.91%
澎湖縣,望安鄉,東坪村,0,0.00%
澎湖縣,望安鄉,西坪村,0,0.00%
澎湖縣,望安鄉,東吉村,0,0.00%
澎湖縣,望安鄉,花嶼村,0,0.00%
澎湖縣,七美鄉,東湖村,29,23.17%
澎湖縣,七美鄉,西湖村,32,22.89%
澎湖縣,七美鄉,中和村,24,13.04%
澎湖縣,七美鄉,平和村,28,24.29%
澎湖縣,七美鄉,海豐村,30,22.99%
澎湖縣,七美鄉,南港村,47,16.18%
