縣市,鄉鎮市區,111H2宅數,111H2比率(%)
澎湖縣,全區,3221,9.57
澎湖縣,馬公市,1443,7.06
澎湖縣,湖西鄉,573,11.69
澎湖縣,白沙鄉,640,20.98
澎湖縣,西嶼鄉,338,11.36
澎湖縣,望安鄉,114,8.74
澎湖縣,七美鄉,113,11.28
