縣市,鄉鎮市區,110H1宅數,110H1比率(%)
澎湖縣,全區,2999,9.05
澎湖縣,馬公市,1356,6.74
澎湖縣,湖西鄉,530,11.17
澎湖縣,白沙鄉,574,18.93
澎湖縣,西嶼鄉,297,10.02
澎湖縣,望安鄉,138,10.66
澎湖縣,七美鄉,104,10.55
