縣市,鄉鎮市區,村里,105年宅數,105年比例
澎湖縣,馬公市,復興里,17,14.61%
澎湖縣,馬公市,長安里,20,8.20%
澎湖縣,馬公市,中央里,26,9.78%
澎湖縣,馬公市,啟明里,31,10.55%
澎湖縣,馬公市,重慶里,38,9.24%
澎湖縣,馬公市,中興里,34,9.40%
澎湖縣,馬公市,光復里,61,7.45%
澎湖縣,馬公市,光榮里,118,6.66%
澎湖縣,馬公市,光明里,56,10.70%
澎湖縣,馬公市,朝陽里,122,5.84%
澎湖縣,馬公市,陽明里,106,10.70%
澎湖縣,馬公市,重光里,39,7.05%
澎湖縣,馬公市,西衛里,124,7.49%
澎湖縣,馬公市,西文里,94,8.20%
澎湖縣,馬公市,東文里,78,6.14%
澎湖縣,馬公市,案山里,31,5.43%
澎湖縣,馬公市,光華里,5,4.17%
澎湖縣,馬公市,前寮里,31,10.48%
澎湖縣,馬公市,石泉里,50,5.09%
澎湖縣,馬公市,菜園里,17,12.61%
澎湖縣,馬公市,東衛里,71,9.15%
澎湖縣,馬公市,安宅里,34,14.47%
澎湖縣,馬公市,烏崁里,55,15.28%
澎湖縣,馬公市,興仁里,29,7.92%
澎湖縣,馬公市,鐵線里,18,9.17%
澎湖縣,馬公市,山水里,43,8.12%
澎湖縣,馬公市,鎖港里,71,7.94%
澎湖縣,馬公市,五德里,19,18.37%
澎湖縣,馬公市,井垵里,10,7.69%
澎湖縣,馬公市,?裡里,34,10.42%
澎湖縣,馬公市,風櫃里,43,10.10%
澎湖縣,馬公市,虎井里,40,18.62%
澎湖縣,馬公市,桶盤里,0,0.00%
澎湖縣,湖西鄉,湖西村,44,11.31%
澎湖縣,湖西鄉,湖東村,35,24.55%
澎湖縣,湖西鄉,青螺村,12,12.90%
澎湖縣,湖西鄉,白坑村,13,16.67%
澎湖縣,湖西鄉,南寮村,54,17.81%
澎湖縣,湖西鄉,北寮村,8,8.00%
澎湖縣,湖西鄉,紅羅村,36,15.11%
澎湖縣,湖西鄉,西溪村,48,21.33%
澎湖縣,湖西鄉,成功村,41,14.84%
澎湖縣,湖西鄉,東石村,8,15.79%
澎湖縣,湖西鄉,中西村,14,14.58%
澎湖縣,湖西鄉,潭邊村,25,20.65%
澎湖縣,湖西鄉,鼎灣村,38,22.22%
澎湖縣,湖西鄉,許家村,15,10.53%
澎湖縣,湖西鄉,沙港村,56,16.81%
澎湖縣,湖西鄉,城北村,21,21.82%
澎湖縣,湖西鄉,太武村,5,18.18%
澎湖縣,湖西鄉,隘門村,27,9.91%
澎湖縣,湖西鄉,林投村,44,13.04%
澎湖縣,湖西鄉,尖山村,27,14.47%
澎湖縣,湖西鄉,龍門村,73,12.81%
澎湖縣,湖西鄉,?葉村,51,18.85%
澎湖縣,白沙鄉,中屯村,50,26.35%
澎湖縣,白沙鄉,講美村,36,15.17%
澎湖縣,白沙鄉,城前村,8,17.39%
澎湖縣,白沙鄉,鎮海村,8,11.90%
澎湖縣,白沙鄉,港子村,38,22.52%
澎湖縣,白沙鄉,岐頭村,26,27.03%
澎湖縣,白沙鄉,小赤村,19,22.22%
澎湖縣,白沙鄉,赤崁村,49,8.50%
澎湖縣,白沙鄉,瓦硐村,39,27.55%
澎湖縣,白沙鄉,後寮村,90,25.62%
澎湖縣,白沙鄉,通梁村,63,19.23%
澎湖縣,白沙鄉,吉貝村,59,15.81%
澎湖縣,白沙鄉,鳥嶼村,23,9.14%
澎湖縣,白沙鄉,員貝村,5,10.53%
澎湖縣,白沙鄉,大倉村,3,6.67%
澎湖縣,西嶼鄉,橫礁村,7,8.06%
澎湖縣,西嶼鄉,合界村,21,12.61%
澎湖縣,西嶼鄉,小門村,15,21.05%
澎湖縣,西嶼鄉,竹灣村,89,23.13%
澎湖縣,西嶼鄉,大池村,35,13.40%
澎湖縣,西嶼鄉,二崁村,9,16.67%
澎湖縣,西嶼鄉,池東村,63,19.51%
澎湖縣,西嶼鄉,池西村,44,26.19%
澎湖縣,西嶼鄉,赤馬村,50,19.21%
澎湖縣,西嶼鄉,內垵村,84,15.78%
澎湖縣,西嶼鄉,外垵村,79,12.52%
澎湖縣,望安鄉,東安村,32,19.47%
澎湖縣,望安鄉,西安村,38,23.33%
澎湖縣,望安鄉,中社村,52,39.39%
澎湖縣,望安鄉,水垵村,45,28.28%
澎湖縣,望安鄉,將軍村,51,16.74%
澎湖縣,望安鄉,東坪村,0,0.00%
澎湖縣,望安鄉,西坪村,0,0.00%
澎湖縣,望安鄉,東吉村,0,0.00%
澎湖縣,望安鄉,花嶼村,0,0.00%
澎湖縣,七美鄉,東湖村,30,24.24%
澎湖縣,七美鄉,西湖村,26,18.42%
澎湖縣,七美鄉,中和村,24,13.40%
澎湖縣,七美鄉,平和村,30,25.81%
澎湖縣,七美鄉,海豐村,30,23.08%
澎湖縣,七美鄉,南港村,36,12.50%
