縣市,鄉鎮市區,110Q2宅數
新竹縣,全區,3201
新竹縣,竹北市,1506
新竹縣,關西鎮,53
新竹縣,新埔鎮,236
新竹縣,竹東鎮,321
新竹縣,湖口鄉,605
新竹縣,橫山鄉,22
新竹縣,新豐鄉,310
新竹縣,芎林鄉,81
新竹縣,寶山鄉,47
新竹縣,北埔鄉,18
新竹縣,峨眉鄉,1
新竹縣,尖石鄉,0
新竹縣,五峰鄉,1
