縣市,鄉鎮市區,109Q2宅數
新竹縣,全區,3401
新竹縣,竹北市,1719
新竹縣,關西鎮,72
新竹縣,新埔鎮,122
新竹縣,竹東鎮,392
新竹縣,湖口鄉,672
新竹縣,橫山鄉,5
新竹縣,新豐鄉,301
新竹縣,芎林鄉,48
新竹縣,寶山鄉,53
新竹縣,北埔鄉,15
新竹縣,峨眉鄉,1
新竹縣,尖石鄉,0
新竹縣,五峰鄉,1
