縣市,鄉鎮市區,109Q1宅數
新竹縣,全區,2847
新竹縣,竹北市,1527
新竹縣,關西鎮,60
新竹縣,新埔鎮,126
新竹縣,竹東鎮,174
新竹縣,湖口鄉,519
新竹縣,橫山鄉,7
新竹縣,新豐鄉,319
新竹縣,芎林鄉,48
新竹縣,寶山鄉,50
新竹縣,北埔鄉,15
新竹縣,峨眉鄉,1
新竹縣,尖石鄉,0
新竹縣,五峰鄉,1
