縣市,鄉鎮市區,104宅數,104比率(%)
嘉義縣,全區,20023,11.85
嘉義縣,太保市,1716,12.44
嘉義縣,朴子市,2301,15.23
嘉義縣,布袋鎮,1232,13.54
嘉義縣,大林鎮,1383,12.52
嘉義縣,民雄鄉,3110,11.62
嘉義縣,溪口鄉,529,12.01
嘉義縣,新港鄉,1017,11.03
嘉義縣,六腳鄉,757,11.43
嘉義縣,東石鄉,565,8.11
嘉義縣,義竹鄉,453,7.83
嘉義縣,鹿草鄉,454,10.17
嘉義縣,水上鄉,1963,10.72
嘉義縣,中埔鄉,1221,8.60
嘉義縣,竹崎鄉,1290,12.17
嘉義縣,梅山鄉,843,14.02
嘉義縣,番路鄉,802,18.86
嘉義縣,大埔鄉,215,21.32
嘉義縣,阿里山鄉,172,13.07
