縣市,鄉鎮市區,105宅數,105比率(%)
嘉義縣,全區,19621,11.54
嘉義縣,太保市,1656,11.78
嘉義縣,朴子市,2216,14.70
嘉義縣,布袋鎮,1191,13.05
嘉義縣,大林鎮,1376,12.38
嘉義縣,民雄鄉,3076,11.37
嘉義縣,溪口鄉,519,11.73
嘉義縣,新港鄉,986,10.67
嘉義縣,六腳鄉,751,11.31
嘉義縣,東石鄉,566,8.07
嘉義縣,義竹鄉,451,7.73
嘉義縣,鹿草鄉,454,10.12
嘉義縣,水上鄉,1897,10.31
嘉義縣,中埔鄉,1190,8.36
嘉義縣,竹崎鄉,1274,11.94
嘉義縣,梅山鄉,834,13.79
嘉義縣,番路鄉,801,18.71
嘉義縣,大埔鄉,213,21.09
嘉義縣,阿里山鄉,170,12.80
