縣市,鄉鎮市區,112H2宅數,112H2比率(%)
嘉義縣,全區,22098,12.00
嘉義縣,太保市,1804,11.00
嘉義縣,朴子市,1990,12.00
嘉義縣,布袋鎮,1458,16.00
嘉義縣,大林鎮,1706,13.00
嘉義縣,民雄鄉,2858,9.00
嘉義縣,溪口鄉,648,14.00
嘉義縣,新港鄉,1205,12.00
嘉義縣,六腳鄉,936,14.00
嘉義縣,東石鄉,904,12.00
嘉義縣,義竹鄉,931,16.00
嘉義縣,鹿草鄉,636,14.00
嘉義縣,水上鄉,2030,10.00
嘉義縣,中埔鄉,1483,9.00
嘉義縣,竹崎鄉,1354,12.00
嘉義縣,梅山鄉,942,15.00
嘉義縣,番路鄉,830,18.00
嘉義縣,大埔鄉,203,19.00
嘉義縣,阿里山鄉,180,13.00
