縣市,鄉鎮市區,113H1宅數,113H1比率(%)
嘉義縣,全區,20887,11.66
嘉義縣,太保市,1622,10.21
嘉義縣,朴子市,2212,14.11
嘉義縣,布袋鎮,1226,13.51
嘉義縣,大林鎮,1718,13.90
嘉義縣,民雄鄉,2833,9.67
嘉義縣,溪口鄉,600,13.22
嘉義縣,新港鄉,1100,11.39
嘉義縣,六腳鄉,824,12.42
嘉義縣,東石鄉,694,9.85
嘉義縣,義竹鄉,685,11.89
嘉義縣,鹿草鄉,555,12.20
嘉義縣,水上鄉,1891,9.79
嘉義縣,中埔鄉,1326,8.83
嘉義縣,竹崎鄉,1362,12.43
嘉義縣,梅山鄉,1007,15.85
嘉義縣,番路鄉,878,19.40
嘉義縣,大埔鄉,192,18.75
嘉義縣,阿里山鄉,162,11.72
