縣市,鄉鎮市區,099宅數,099比率(%)
嘉義縣,全區,20163,12.35
嘉義縣,太保市,1988,15.17
嘉義縣,朴子市,2415,16.71
嘉義縣,布袋鎮,1179,13.05
嘉義縣,大林鎮,1408,13.05
嘉義縣,民雄鄉,3342,13.18
嘉義縣,溪口鄉,492,11.29
嘉義縣,新港鄉,941,10.51
嘉義縣,六腳鄉,528,8.11
嘉義縣,東石鄉,527,7.69
嘉義縣,義竹鄉,400,7.19
嘉義縣,鹿草鄉,404,9.26
嘉義縣,水上鄉,1957,10.88
嘉義縣,中埔鄉,1410,10.14
嘉義縣,竹崎鄉,1254,12.14
嘉義縣,梅山鄉,823,13.97
嘉義縣,番路鄉,750,19.63
嘉義縣,大埔鄉,198,21.28
嘉義縣,阿里山鄉,147,12.83
