縣市,鄉鎮市區,110H2宅數,110H2比率(%)
嘉義縣,全區,18946,10.83
嘉義縣,太保市,1543,10.13
嘉義縣,朴子市,1893,12.35
嘉義縣,布袋鎮,1177,13.03
嘉義縣,大林鎮,1573,13.29
嘉義縣,民雄鄉,2584,9.10
嘉義縣,溪口鄉,552,12.34
嘉義縣,新港鄉,950,10.08
嘉義縣,六腳鄉,785,12.12
嘉義縣,東石鄉,715,10.23
嘉義縣,義竹鄉,589,10.25
嘉義縣,鹿草鄉,449,9.99
嘉義縣,水上鄉,1772,9.36
嘉義縣,中埔鄉,1215,8.28
嘉義縣,竹崎鄉,1229,11.31
嘉義縣,梅山鄉,857,13.84
嘉義縣,番路鄉,727,16.45
嘉義縣,大埔鄉,206,20.19
嘉義縣,阿里山鄉,130,9.64
