縣市,鄉鎮市區,109Q1宅數
苗栗縣,全區,2587
苗栗縣,苗栗市,205
苗栗縣,苑裡鎮,130
苗栗縣,通霄鎮,11
苗栗縣,竹南鎮,1059
苗栗縣,頭份市,1006
苗栗縣,後龍鎮,88
苗栗縣,卓蘭鎮,4
苗栗縣,大湖鄉,3
苗栗縣,公館鄉,54
苗栗縣,銅鑼鄉,9
苗栗縣,南庄鄉,1
苗栗縣,頭屋鄉,3
苗栗縣,三義鄉,9
苗栗縣,西湖鄉,0
苗栗縣,造橋鄉,3
苗栗縣,三灣鄉,2
苗栗縣,獅潭鄉,0
苗栗縣,泰安鄉,0
