縣市,鄉鎮市區,112Q4宅數
苗栗縣,全區,1904
苗栗縣,苗栗市,326
苗栗縣,苑裡鎮,150
苗栗縣,通霄鎮,7
苗栗縣,竹南鎮,517
苗栗縣,頭份市,616
苗栗縣,後龍鎮,94
苗栗縣,卓蘭鎮,8
苗栗縣,大湖鄉,2
苗栗縣,公館鄉,99
苗栗縣,銅鑼鄉,12
苗栗縣,南庄鄉,7
苗栗縣,頭屋鄉,62
苗栗縣,三義鄉,4
苗栗縣,西湖鄉,0
苗栗縣,造橋鄉,0
苗栗縣,三灣鄉,0
苗栗縣,獅潭鄉,0
苗栗縣,泰安鄉,0
