縣市,鄉鎮市區,111Q4宅數
苗栗縣,全區,1573
苗栗縣,苗栗市,318
苗栗縣,苑裡鎮,131
苗栗縣,通霄鎮,6
苗栗縣,竹南鎮,424
苗栗縣,頭份市,493
苗栗縣,後龍鎮,69
苗栗縣,卓蘭鎮,8
苗栗縣,大湖鄉,3
苗栗縣,公館鄉,90
苗栗縣,銅鑼鄉,16
苗栗縣,南庄鄉,7
苗栗縣,頭屋鄉,8
苗栗縣,三義鄉,0
苗栗縣,西湖鄉,0
苗栗縣,造橋鄉,0
苗栗縣,三灣鄉,0
苗栗縣,獅潭鄉,0
苗栗縣,泰安鄉,0
