縣市,鄉鎮市區,村里,103年宅數,103年比例
金門縣,金城鎮,東門里,90,10.60%
金門縣,金城鎮,古城里,66,13.30%
金門縣,金城鎮,金水里,27,10.36%
金門縣,金城鎮,珠沙里,59,14.18%
金門縣,金城鎮,賢庵里,46,7.06%
金門縣,金沙鎮,汶沙里,172,18.15%
金門縣,金沙鎮,三山里,54,21.29%
金門縣,金沙鎮,大洋里,25,14.96%
金門縣,金沙鎮,光前里,72,17.09%
金門縣,金沙鎮,何斗里,47,14.34%
金門縣,金沙鎮,西園里,38,18.56%
金門縣,金沙鎮,官嶼里,57,21.78%
金門縣,金沙鎮,浦山里,58,17.09%
金門縣,金湖鎮,新市里,55,7.61%
金門縣,金湖鎮,山外里,67,11.90%
金門縣,金湖鎮,正義里,46,11.68%
金門縣,金湖鎮,料羅里,40,16.34%
金門縣,金湖鎮,瓊林里,50,11.67%
金門縣,金湖鎮,新湖里,179,12.15%
金門縣,金湖鎮,溪湖里,34,16.02%
金門縣,金湖鎮,蓮庵里,30,14.19%
金門縣,金寧鄉,古寧村,49,16.80%
金門縣,金寧鄉,安美村,71,12.58%
金門縣,金寧鄉,后盤村,34,17.61%
金門縣,金寧鄉,湖埔村,147,13.52%
金門縣,金寧鄉,榜林村,109,13.99%
金門縣,金寧鄉,盤山村,119,13.24%
金門縣,烈嶼鄉,上岐村,40,16.06%
金門縣,烈嶼鄉,上林村,21,15.32%
金門縣,烈嶼鄉,西口村,65,25.87%
金門縣,烈嶼鄉,林湖村,63,15.61%
金門縣,烈嶼鄉,黃埔村,20,13.28%
金門縣,烏坵鄉,大坵村,0,0.00%
金門縣,烏坵鄉,小坵村,0,0.00%
