縣市,鄉鎮市區,村里,105年宅數,105年比例
金門縣,金城鎮,東門里,99,11.38%
金門縣,金城鎮,西門里,143,8.28%
金門縣,金城鎮,南門里,90,11.02%
金門縣,金城鎮,北門里,69,10.66%
金門縣,金城鎮,古城里,115,19.33%
金門縣,金城鎮,金水里,72,23.60%
金門縣,金城鎮,珠沙里,66,14.52%
金門縣,金城鎮,賢庵里,99,12.74%
金門縣,金沙鎮,汶沙里,180,18.44%
金門縣,金沙鎮,三山里,56,21.74%
金門縣,金沙鎮,大洋里,29,17.05%
金門縣,金沙鎮,光前里,80,18.15%
金門縣,金沙鎮,何斗里,68,18.91%
金門縣,金沙鎮,西園里,41,19.41%
金門縣,金沙鎮,官嶼里,52,19.32%
金門縣,金沙鎮,浦山里,53,15.28%
金門縣,金湖鎮,新市里,63,8.73%
金門縣,金湖鎮,山外里,100,16.85%
金門縣,金湖鎮,正義里,57,13.57%
金門縣,金湖鎮,料羅里,86,26.22%
金門縣,金湖鎮,瓊林里,62,13.42%
金門縣,金湖鎮,新湖里,452,23.37%
金門縣,金湖鎮,溪湖里,37,16.67%
金門縣,金湖鎮,蓮庵里,64,24.74%
金門縣,金寧鄉,古寧村,58,18.63%
金門縣,金寧鄉,安美村,134,18.82%
金門縣,金寧鄉,后盤村,44,20.56%
金門縣,金寧鄉,湖埔村,336,22.73%
金門縣,金寧鄉,榜林村,132,14.84%
金門縣,金寧鄉,盤山村,215,20.77%
金門縣,烈嶼鄉,上岐村,38,14.10%
金門縣,烈嶼鄉,上林村,26,18.33%
金門縣,烈嶼鄉,西口村,69,26.83%
金門縣,烈嶼鄉,林湖村,51,12.30%
金門縣,烈嶼鄉,黃埔村,19,12.12%
金門縣,烏坵鄉,大坵村,0,0.00%
金門縣,烏坵鄉,小坵村,0,0.00%
