縣市,鄉鎮市區,099宅數,099比率(%)
金門縣,全區,1894,12.80
金門縣,金城鎮,507,9.89
金門縣,金湖鎮,525,14.54
金門縣,金沙鎮,415,16.53
金門縣,金寧鄉,301,11.77
金門縣,烈嶼鄉,146,14.75
金門縣,烏坵鄉,0,0.00
