縣市,鄉鎮市區,109H1宅數,109H1比率(%)
金門縣,全區,4151,18.43
金門縣,金城鎮,1090,16.27
金門縣,金湖鎮,1104,19.39
金門縣,金沙鎮,657,20.22
金門縣,金寧鄉,1068,19.07
金門縣,烈嶼鄉,232,17.98
金門縣,烏坵鄉,0,0.00
