縣市,鄉鎮市區,110H2宅數,110H2比率(%)
金門縣,全區,4064,17.16
金門縣,金城鎮,1031,14.86
金門縣,金湖鎮,1115,18.72
金門縣,金沙鎮,689,20.68
金門縣,金寧鄉,990,16.11
金門縣,烈嶼鄉,239,18.23
金門縣,烏坵鄉,0,0.00
