縣市,鄉鎮市區,113H1宅數,113H1比率(%)
金門縣,全區,4320,17.53
金門縣,金城鎮,1099,15.57
金門縣,金湖鎮,1046,17.09
金門縣,金沙鎮,760,21.95
金門縣,金寧鄉,1173,17.57
金門縣,烈嶼鄉,242,18.22
