縣市,鄉鎮市區,098宅數,098比率(%)
金門縣,全區,1706,12.02
金門縣,金城鎮,487,9.90
金門縣,金湖鎮,438,12.53
金門縣,金沙鎮,391,15.78
金門縣,金寧鄉,232,9.94
金門縣,烈嶼鄉,158,16.29
金門縣,烏坵鄉,0,0.00
