縣市,鄉鎮市區,111H1宅數,111H1比率(%)
金門縣,全區,4396,18.59
金門縣,金城鎮,1188,17.30
金門縣,金湖鎮,1150,19.25
金門縣,金沙鎮,744,21.99
金門縣,金寧鄉,1077,17.64
金門縣,烈嶼鄉,237,18.14
金門縣,烏坵鄉,0,0.00
