縣市,鄉鎮市區,101宅數,101比率(%)
金門縣,全區,2020,12.24
金門縣,金城鎮,532,9.48
金門縣,金湖鎮,478,12.03
金門縣,金沙鎮,480,17.41
金門縣,金寧鄉,339,11.07
金門縣,烈嶼鄉,191,17.29
金門縣,烏坵鄉,0,0.00
